StateAb,DivisionID,DivisionNm,FromCandidateID,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateID,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercentage
TAS,192,Bass,0,NA,NA,First Preferences,NA,0,37226,ALP,Australian Labor Party,HART,Ross,9,19630,41.87
TAS,192,Bass,36070,IND,Independent,RAZAY,George,1,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,1731,50.17
TAS,192,Bass,36070,IND,Independent,RAZAY,George,1,37226,ALP,Australian Labor Party,HART,Ross,9,1719,49.83
TAS,192,Bass,37348,JLN,Jacqui Lambie Network,SALT,Bob,2,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,2000,43.6
TAS,192,Bass,37348,JLN,Jacqui Lambie Network,SALT,Bob,2,37226,ALP,Australian Labor Party,HART,Ross,9,2587,56.4
TAS,192,Bass,37287,GRN,The Greens,ROSOL,Cecily,3,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,968,12.71
TAS,192,Bass,37287,GRN,The Greens,ROSOL,Cecily,3,37226,ALP,Australian Labor Party,HART,Ross,9,6646,87.29
TAS,192,Bass,36814,AJP,Animal Justice Party,BAKER,Alison,5,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,335,34.57
TAS,192,Bass,36814,AJP,Animal Justice Party,BAKER,Alison,5,37226,ALP,Australian Labor Party,HART,Ross,9,634,65.43
TAS,192,Bass,37003,LDP,Liberal Democrats,HUMBLE,Stephen,6,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,527,71.99
TAS,192,Bass,37003,LDP,Liberal Democrats,HUMBLE,Stephen,6,37226,ALP,Australian Labor Party,HART,Ross,9,205,28.01
TAS,192,Bass,36111,UAPP,United Australia Party,SQUIBB,Kyle,7,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,671,58.86
TAS,192,Bass,36111,UAPP,United Australia Party,SQUIBB,Kyle,7,37226,ALP,Australian Labor Party,HART,Ross,9,469,41.14
TAS,192,Bass,37601,ON,Pauline Hanson's One Nation,DAVY,Melanie,8,37134,LP,Liberal,ARCHER,Bridget Kathleen,4,1799,55.7
TAS,192,Bass,37601,ON,Pauline Hanson's One Nation,DAVY,Melanie,8,37226,ALP,Australian Labor Party,HART,Ross,9,1431,44.3
TAS,193,Braddon,0,NA,NA,First Preferences,NA,0,37137,LP,Liberal,PEARCE,Gavin,3,31142,66.22
TAS,193,Braddon,0,NA,NA,First Preferences,NA,0,37231,ALP,Australian Labor Party,LYNCH,Chris,5,15886,33.78
TAS,193,Braddon,37618,ON,Pauline Hanson's One Nation,MINEUR,Ludo,1,37137,LP,Liberal,PEARCE,Gavin,3,2053,66.98
TAS,193,Braddon,37618,ON,Pauline Hanson's One Nation,MINEUR,Ludo,1,37231,ALP,Australian Labor Party,LYNCH,Chris,5,1012,33.02
TAS,193,Braddon,37292,GRN,The Greens,BRIGGS,Darren,2,37137,LP,Liberal,PEARCE,Gavin,3,773,16.29
TAS,193,Braddon,37292,GRN,The Greens,BRIGGS,Darren,2,37231,ALP,Australian Labor Party,LYNCH,Chris,5,3972,83.71
TAS,193,Braddon,37111,TLOC,The Local Party,RANKIN,Scott,4,37137,LP,Liberal,PEARCE,Gavin,3,282,39.22
TAS,193,Braddon,37111,TLOC,The Local Party,RANKIN,Scott,4,37231,ALP,Australian Labor Party,LYNCH,Chris,5,437,60.78
TAS,193,Braddon,36113,UAPP,United Australia Party,BOBBERMIEN,Darren Scott,6,37137,LP,Liberal,PEARCE,Gavin,3,616,61.6
TAS,193,Braddon,36113,UAPP,United Australia Party,BOBBERMIEN,Darren Scott,6,37231,ALP,Australian Labor Party,LYNCH,Chris,5,384,38.4
TAS,193,Braddon,37622,IND,Independent,GARLAND,Craig Anthony,7,37137,LP,Liberal,PEARCE,Gavin,3,2224,40.16
TAS,193,Braddon,37622,IND,Independent,GARLAND,Craig Anthony,7,37231,ALP,Australian Labor Party,LYNCH,Chris,5,3314,59.84
TAS,193,Braddon,36816,AJP,Animal Justice Party,MARTIN,Keone Patrick,8,37137,LP,Liberal,PEARCE,Gavin,3,195,34.45
TAS,193,Braddon,36816,AJP,Animal Justice Party,MARTIN,Keone Patrick,8,37231,ALP,Australian Labor Party,LYNCH,Chris,5,371,65.55
TAS,193,Braddon,37353,JLN,Jacqui Lambie Network,LEHMANN,Sophie,9,37137,LP,Liberal,PEARCE,Gavin,3,2980,42.78
TAS,193,Braddon,37353,JLN,Jacqui Lambie Network,LEHMANN,Sophie,9,37231,ALP,Australian Labor Party,LYNCH,Chris,5,3986,57.22
TAS,193,Braddon,36989,LDP,Liberal Democrats,WHITE,Duncan,10,37137,LP,Liberal,PEARCE,Gavin,3,703,72.4
TAS,193,Braddon,36989,LDP,Liberal Democrats,WHITE,Duncan,10,37231,ALP,Australian Labor Party,LYNCH,Chris,5,268,27.6
TAS,319,Clark,0,NA,NA,First Preferences,NA,0,33553,IND,Independent,WILKIE,Andrew,6,30005,70.82
TAS,319,Clark,0,NA,NA,First Preferences,NA,0,37267,ALP,Australian Labor Party,DAVIS,Simon,2,12364,29.18
TAS,319,Clark,37607,ON,Pauline Hanson's One Nation,CAMERON,Michelle,1,33553,IND,Independent,WILKIE,Andrew,6,1001,58.37
TAS,319,Clark,37607,ON,Pauline Hanson's One Nation,CAMERON,Michelle,1,37267,ALP,Australian Labor Party,DAVIS,Simon,2,714,41.63
TAS,319,Clark,36995,LDP,Liberal Democrats,RAMSDEN,Ian,3,33553,IND,Independent,WILKIE,Andrew,6,479,64.82
TAS,319,Clark,36995,LDP,Liberal Democrats,RAMSDEN,Ian,3,37267,ALP,Australian Labor Party,DAVIS,Simon,2,260,35.18
TAS,319,Clark,37141,LP,Liberal,COATS,Will,4,33553,IND,Independent,WILKIE,Andrew,6,8051,77.11
TAS,319,Clark,37141,LP,Liberal,COATS,Will,4,37267,ALP,Australian Labor Party,DAVIS,Simon,2,2390,22.89
TAS,319,Clark,37298,GRN,The Greens,SHELLEY,Janet,5,33553,IND,Independent,WILKIE,Andrew,6,5894,66.52
TAS,319,Clark,37298,GRN,The Greens,SHELLEY,Janet,5,37267,ALP,Australian Labor Party,DAVIS,Simon,2,2967,33.48
TAS,319,Clark,36817,AJP,Animal Justice Party,DAVIES,Casey,7,33553,IND,Independent,WILKIE,Andrew,6,574,69.32
TAS,319,Clark,36817,AJP,Animal Justice Party,DAVIES,Casey,7,37267,ALP,Australian Labor Party,DAVIS,Simon,2,254,30.68
TAS,319,Clark,36115,UAPP,United Australia Party,GALLOWAY,Sandra,8,33553,IND,Independent,WILKIE,Andrew,6,664,70.56
TAS,319,Clark,36115,UAPP,United Australia Party,GALLOWAY,Sandra,8,37267,ALP,Australian Labor Party,DAVIS,Simon,2,277,29.44
TAS,195,Franklin,0,NA,NA,First Preferences,NA,0,37140,LP,Liberal,JOHNSON,Kristy Maree,7,19048,42.15
TAS,195,Franklin,0,NA,NA,First Preferences,NA,0,37272,ALP,Australian Labor Party,COLLINS,Julie,2,26147,57.85
TAS,195,Franklin,37109,TLOC,The Local Party,BATEMAN,Anna,1,37140,LP,Liberal,JOHNSON,Kristy Maree,7,715,20.23
TAS,195,Franklin,37109,TLOC,The Local Party,BATEMAN,Anna,1,37272,ALP,Australian Labor Party,COLLINS,Julie,2,2820,79.77
TAS,195,Franklin,36982,LDP,Liberal Democrats,PITT,Duane,3,37140,LP,Liberal,JOHNSON,Kristy Maree,7,1034,72.11
TAS,195,Franklin,36982,LDP,Liberal Democrats,PITT,Duane,3,37272,ALP,Australian Labor Party,COLLINS,Julie,2,400,27.89
TAS,195,Franklin,37608,ON,Pauline Hanson's One Nation,HINDLEY,Steve,4,37140,LP,Liberal,JOHNSON,Kristy Maree,7,1173,57.7
TAS,195,Franklin,37608,ON,Pauline Hanson's One Nation,HINDLEY,Steve,4,37272,ALP,Australian Labor Party,COLLINS,Julie,2,860,42.3
TAS,195,Franklin,36117,UAPP,United Australia Party,MATTHEWS,Lisa,5,37140,LP,Liberal,JOHNSON,Kristy Maree,7,835,60.51
TAS,195,Franklin,36117,UAPP,United Australia Party,MATTHEWS,Lisa,5,37272,ALP,Australian Labor Party,COLLINS,Julie,2,545,39.49
TAS,195,Franklin,37373,JLN,Jacqui Lambie Network,HANNAN,Chris,6,37140,LP,Liberal,JOHNSON,Kristy Maree,7,1563,37.08
TAS,195,Franklin,37373,JLN,Jacqui Lambie Network,HANNAN,Chris,6,37272,ALP,Australian Labor Party,COLLINS,Julie,2,2652,62.92
TAS,195,Franklin,36825,AJP,Animal Justice Party,LOVE,Katrina,8,37140,LP,Liberal,JOHNSON,Kristy Maree,7,361,32.91
TAS,195,Franklin,36825,AJP,Animal Justice Party,LOVE,Katrina,8,37272,ALP,Australian Labor Party,COLLINS,Julie,2,736,67.09
TAS,195,Franklin,37306,GRN,The Greens,DARKO,Jade,9,37140,LP,Liberal,JOHNSON,Kristy Maree,7,1138,9.2
TAS,195,Franklin,37306,GRN,The Greens,DARKO,Jade,9,37272,ALP,Australian Labor Party,COLLINS,Julie,2,11232,90.8
TAS,196,Lyons,0,NA,NA,First Preferences,NA,0,37139,LP,Liberal,BOWER,Susie,1,27296,56.18
TAS,196,Lyons,0,NA,NA,First Preferences,NA,0,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,21295,43.82
TAS,196,Lyons,36999,LDP,Liberal Democrats,GRIFFITHS,Rhys,2,37139,LP,Liberal,BOWER,Susie,1,904,76.09
TAS,196,Lyons,36999,LDP,Liberal Democrats,GRIFFITHS,Rhys,2,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,284,23.91
TAS,196,Lyons,36829,AJP,Animal Justice Party,GRALTON,Anna Megan,4,37139,LP,Liberal,BOWER,Susie,1,461,35.14
TAS,196,Lyons,36829,AJP,Animal Justice Party,GRALTON,Anna Megan,4,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,851,64.86
TAS,196,Lyons,36120,UAPP,United Australia Party,EVANS,Jason,5,37139,LP,Liberal,BOWER,Susie,1,996,50.4
TAS,196,Lyons,36120,UAPP,United Australia Party,EVANS,Jason,5,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,980,49.6
TAS,196,Lyons,37374,JLN,Jacqui Lambie Network,PFITZNER,Troy Robert,6,37139,LP,Liberal,BOWER,Susie,1,3166,39.76
TAS,196,Lyons,37374,JLN,Jacqui Lambie Network,PFITZNER,Troy Robert,6,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,4796,60.24
TAS,196,Lyons,37613,ON,Pauline Hanson's One Nation,GOYNE,Emma Jane,7,37139,LP,Liberal,BOWER,Susie,1,2091,53.25
TAS,196,Lyons,37613,ON,Pauline Hanson's One Nation,GOYNE,Emma Jane,7,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,1836,46.75
TAS,196,Lyons,37315,GRN,The Greens,JOHNSTONE,Liz,8,37139,LP,Liberal,BOWER,Susie,1,1083,12.92
TAS,196,Lyons,37315,GRN,The Greens,JOHNSTONE,Liz,8,37276,ALP,Australian Labor Party,MITCHELL,Brian,3,7299,87.08
VIC,197,Aston,0,NA,NA,First Preferences,NA,0,36377,ALP,Australian Labor Party,DOYLE,Mary,7,31949,43.05
VIC,197,Aston,0,NA,NA,First Preferences,NA,0,36704,LP,Liberal,TUDGE,Alan,2,42260,56.95
VIC,197,Aston,35983,UAPP,United Australia Party,SPELMAN,Rebekah Jane,1,36377,ALP,Australian Labor Party,DOYLE,Mary,7,1839,30.7
VIC,197,Aston,35983,UAPP,United Australia Party,SPELMAN,Rebekah Jane,1,36704,LP,Liberal,TUDGE,Alan,2,4151,69.3
VIC,197,Aston,36489,GRN,The Greens,COOKSON,Asher,3,36377,ALP,Australian Labor Party,DOYLE,Mary,7,10128,85.43
VIC,197,Aston,36489,GRN,The Greens,COOKSON,Asher,3,36704,LP,Liberal,TUDGE,Alan,2,1727,14.57
VIC,197,Aston,36181,TNL,TNL,BRUCE,Ryan,4,36377,ALP,Australian Labor Party,DOYLE,Mary,7,618,63.51
VIC,197,Aston,36181,TNL,TNL,BRUCE,Ryan,4,36704,LP,Liberal,TUDGE,Alan,2,355,36.49
VIC,197,Aston,37636,ON,Pauline Hanson's One Nation,IBBOTSON,Craig,5,36377,ALP,Australian Labor Party,DOYLE,Mary,7,1076,35.61
VIC,197,Aston,37636,ON,Pauline Hanson's One Nation,IBBOTSON,Craig,5,36704,LP,Liberal,TUDGE,Alan,2,1946,64.39
VIC,197,Aston,36938,LDP,Liberal Democrats,ROCHE,Liam,6,36377,ALP,Australian Labor Party,DOYLE,Mary,7,710,33.63
VIC,197,Aston,36938,LDP,Liberal Democrats,ROCHE,Liam,6,36704,LP,Liberal,TUDGE,Alan,2,1401,66.37
VIC,198,Ballarat,0,NA,NA,First Preferences,NA,0,36409,ALP,Australian Labor Party,KING,Catherine,8,43171,62.28
VIC,198,Ballarat,0,NA,NA,First Preferences,NA,0,36703,LP,Liberal,GREEN,Ben,2,26142,37.72
VIC,198,Ballarat,36491,GRN,The Greens,BARNES,John,1,36409,ALP,Australian Labor Party,KING,Catherine,8,12191,86.61
VIC,198,Ballarat,36491,GRN,The Greens,BARNES,John,1,36703,LP,Liberal,GREEN,Ben,2,1885,13.39
VIC,198,Ballarat,33575,IND,Independent,GRAHAM,Alex,3,36409,ALP,Australian Labor Party,KING,Catherine,8,1139,55.72
VIC,198,Ballarat,33575,IND,Independent,GRAHAM,Alex,3,36703,LP,Liberal,GREEN,Ben,2,905,44.28
VIC,198,Ballarat,37442,CYA,Australian Federation Party,SEDGMAN,Kerryn,4,36409,ALP,Australian Labor Party,KING,Catherine,8,246,36.07
VIC,198,Ballarat,37442,CYA,Australian Federation Party,SEDGMAN,Kerryn,4,36703,LP,Liberal,GREEN,Ben,2,436,63.93
VIC,198,Ballarat,35985,UAPP,United Australia Party,PRYSE-SMITH,Terri Elizabeth,5,36409,ALP,Australian Labor Party,KING,Catherine,8,1887,51.1
VIC,198,Ballarat,35985,UAPP,United Australia Party,PRYSE-SMITH,Terri Elizabeth,5,36703,LP,Liberal,GREEN,Ben,2,1806,48.9
VIC,198,Ballarat,37733,ON,Pauline Hanson's One Nation,TAXIS,Rosalie,6,36409,ALP,Australian Labor Party,KING,Catherine,8,1417,40.77
VIC,198,Ballarat,37733,ON,Pauline Hanson's One Nation,TAXIS,Rosalie,6,36703,LP,Liberal,GREEN,Ben,2,2059,59.23
VIC,198,Ballarat,36993,LDP,Liberal Democrats,McGRATH,Julia,7,36409,ALP,Australian Labor Party,KING,Catherine,8,719,22.36
VIC,198,Ballarat,36993,LDP,Liberal Democrats,McGRATH,Julia,7,36703,LP,Liberal,GREEN,Ben,2,2497,77.64
VIC,200,Bendigo,0,NA,NA,First Preferences,NA,0,36424,ALP,Australian Labor Party,CHESTERS,Lisa,2,42883,61.74
VIC,200,Bendigo,0,NA,NA,First Preferences,NA,0,36706,LP,Liberal,SCHADE,Darin,3,26576,38.26
VIC,200,Bendigo,37782,IND,Independent,LAURIE,James,1,36424,ALP,Australian Labor Party,CHESTERS,Lisa,2,2196,50.85
VIC,200,Bendigo,37782,IND,Independent,LAURIE,James,1,36706,LP,Liberal,SCHADE,Darin,3,2123,49.15
VIC,200,Bendigo,36499,GRN,The Greens,SINCLAIR,Cate,4,36424,ALP,Australian Labor Party,CHESTERS,Lisa,2,12843,91.57
VIC,200,Bendigo,36499,GRN,The Greens,SINCLAIR,Cate,4,36706,LP,Liberal,SCHADE,Darin,3,1183,8.43
VIC,200,Bendigo,36895,LDP,Liberal Democrats,BANSEMER,Matt,5,36424,ALP,Australian Labor Party,CHESTERS,Lisa,2,467,16.17
VIC,200,Bendigo,36895,LDP,Liberal Democrats,BANSEMER,Matt,5,36706,LP,Liberal,SCHADE,Darin,3,2421,83.83
VIC,200,Bendigo,37758,ON,Pauline Hanson's One Nation,MIHAIL,Ben,6,36424,ALP,Australian Labor Party,CHESTERS,Lisa,2,1821,33.06
VIC,200,Bendigo,37758,ON,Pauline Hanson's One Nation,MIHAIL,Ben,6,36706,LP,Liberal,SCHADE,Darin,3,3687,66.94
VIC,200,Bendigo,35980,UAPP,United Australia Party,SUARES,Elijah,7,36424,ALP,Australian Labor Party,CHESTERS,Lisa,2,1758,49.12
VIC,200,Bendigo,35980,UAPP,United Australia Party,SUARES,Elijah,7,36706,LP,Liberal,SCHADE,Darin,3,1821,50.88
VIC,201,Bruce,0,NA,NA,First Preferences,NA,0,36413,ALP,Australian Labor Party,HILL,Julian,4,39516,57.81
VIC,201,Bruce,0,NA,NA,First Preferences,NA,0,36769,LP,Liberal,MOODY,James,5,28837,42.19
VIC,201,Bruce,36886,LDP,Liberal Democrats,SKROBO,Christine,1,36413,ALP,Australian Labor Party,HILL,Julian,4,1808,37.5
VIC,201,Bruce,36886,LDP,Liberal Democrats,SKROBO,Christine,1,36769,LP,Liberal,MOODY,James,5,3013,62.5
VIC,201,Bruce,35987,UAPP,United Australia Party,BABET,Matt,2,36413,ALP,Australian Labor Party,HILL,Julian,4,3322,40.03
VIC,201,Bruce,35987,UAPP,United Australia Party,BABET,Matt,2,36769,LP,Liberal,MOODY,James,5,4977,59.97
VIC,201,Bruce,37641,ON,Pauline Hanson's One Nation,DEANS,Hayley,3,36413,ALP,Australian Labor Party,HILL,Julian,4,1776,39.08
VIC,201,Bruce,37641,ON,Pauline Hanson's One Nation,DEANS,Hayley,3,36769,LP,Liberal,MOODY,James,5,2768,60.92
VIC,201,Bruce,36505,GRN,The Greens,KIRWAN,Matthew,6,36413,ALP,Australian Labor Party,HILL,Julian,4,7498,80.86
VIC,201,Bruce,36505,GRN,The Greens,KIRWAN,Matthew,6,36769,LP,Liberal,MOODY,James,5,1775,19.14
VIC,203,Calwell,0,NA,NA,First Preferences,NA,0,36419,ALP,Australian Labor Party,VAMVAKINOU,Maria,4,38127,65.47
VIC,203,Calwell,0,NA,NA,First Preferences,NA,0,36705,LP,Liberal,STAKER-GUNN,Tim,2,20111,34.53
VIC,203,Calwell,37626,ON,Pauline Hanson's One Nation,PRESTON,Mark,1,36419,ALP,Australian Labor Party,VAMVAKINOU,Maria,4,2053,34.46
VIC,203,Calwell,37626,ON,Pauline Hanson's One Nation,PRESTON,Mark,1,36705,LP,Liberal,STAKER-GUNN,Tim,2,3904,65.54
VIC,203,Calwell,36530,GRN,The Greens,ABBOUD,Natalie,3,36419,ALP,Australian Labor Party,VAMVAKINOU,Maria,4,6436,77.76
VIC,203,Calwell,36530,GRN,The Greens,ABBOUD,Natalie,3,36705,LP,Liberal,STAKER-GUNN,Tim,2,1841,22.24
VIC,203,Calwell,35994,UAPP,United Australia Party,NAIM,Joshua,5,36419,ALP,Australian Labor Party,VAMVAKINOU,Maria,4,3114,41.09
VIC,203,Calwell,35994,UAPP,United Australia Party,NAIM,Joshua,5,36705,LP,Liberal,STAKER-GUNN,Tim,2,4464,58.91
VIC,203,Calwell,36640,VNS,Victorian Socialists,SMALL,Jerome,6,36419,ALP,Australian Labor Party,VAMVAKINOU,Maria,4,2582,75.21
VIC,203,Calwell,36640,VNS,Victorian Socialists,SMALL,Jerome,6,36705,LP,Liberal,STAKER-GUNN,Tim,2,851,24.79
VIC,203,Calwell,37441,CYA,Australian Federation Party,BENGTSSON,Maria,7,36419,ALP,Australian Labor Party,VAMVAKINOU,Maria,4,720,47.62
VIC,203,Calwell,37441,CYA,Australian Federation Party,BENGTSSON,Maria,7,36705,LP,Liberal,STAKER-GUNN,Tim,2,792,52.38
VIC,204,Casey,0,NA,NA,First Preferences,NA,0,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,24779,40.54
VIC,204,Casey,0,NA,NA,First Preferences,NA,0,36711,LP,Liberal,VIOLI,Aaron,4,36347,59.46
VIC,204,Casey,36514,GRN,The Greens,GAME,Jenny,1,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,10831,84
VIC,204,Casey,36514,GRN,The Greens,GAME,Jenny,1,36711,LP,Liberal,VIOLI,Aaron,4,2063,16
VIC,204,Casey,37729,IND,Independent,COLE,Craig,2,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,1181,34.18
VIC,204,Casey,37729,IND,Independent,COLE,Craig,2,36711,LP,Liberal,VIOLI,Aaron,4,2274,65.82
VIC,204,Casey,36699,AJP,Animal Justice Party,KLOP,Andrew,3,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,1146,62.15
VIC,204,Casey,36699,AJP,Animal Justice Party,KLOP,Andrew,3,36711,LP,Liberal,VIOLI,Aaron,4,698,37.85
VIC,204,Casey,37634,ON,Pauline Hanson's One Nation,MURPHY,Paul,6,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,1015,31.13
VIC,204,Casey,37634,ON,Pauline Hanson's One Nation,MURPHY,Paul,6,36711,LP,Liberal,VIOLI,Aaron,4,2245,68.87
VIC,204,Casey,37849,CYA,Australian Federation Party,FIELD,Chris,7,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,179,26.09
VIC,204,Casey,37849,CYA,Australian Federation Party,FIELD,Chris,7,36711,LP,Liberal,VIOLI,Aaron,4,507,73.91
VIC,204,Casey,36879,LDP,Liberal Democrats,SMITH,Trevor Walter,8,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,488,24.3
VIC,204,Casey,36879,LDP,Liberal Democrats,SMITH,Trevor Walter,8,36711,LP,Liberal,VIOLI,Aaron,4,1520,75.7
VIC,204,Casey,37288,DHJP,Derryn Hinch's Justice Party,SULLIVAN,Peter,9,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,599,49.63
VIC,204,Casey,37288,DHJP,Derryn Hinch's Justice Party,SULLIVAN,Peter,9,36711,LP,Liberal,VIOLI,Aaron,4,608,50.37
VIC,204,Casey,36003,UAPP,United Australia Party,BELLVE,Anthony Sebastian,10,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,1254,25.94
VIC,204,Casey,36003,UAPP,United Australia Party,BELLVE,Anthony Sebastian,10,36711,LP,Liberal,VIOLI,Aaron,4,3580,74.06
VIC,204,Casey,36746,IND,Independent,FERRES MILES,Claire,11,36379,ALP,Australian Labor Party,BRINDLE,Bill,5,6866,82.65
VIC,204,Casey,36746,IND,Independent,FERRES MILES,Claire,11,36711,LP,Liberal,VIOLI,Aaron,4,1441,17.35
VIC,205,Chisholm,0,NA,NA,First Preferences,NA,0,36382,ALP,Australian Labor Party,GARLAND,Carina,12,38692,52.48
VIC,205,Chisholm,0,NA,NA,First Preferences,NA,0,36709,LP,Liberal,LIU,Gladys,1,35038,47.52
VIC,205,Chisholm,37319,DHJP,Derryn Hinch's Justice Party,STANFIELD,Thomas,2,36382,ALP,Australian Labor Party,GARLAND,Carina,12,508,53.7
VIC,205,Chisholm,37319,DHJP,Derryn Hinch's Justice Party,STANFIELD,Thomas,2,36709,LP,Liberal,LIU,Gladys,1,438,46.3
VIC,205,Chisholm,37796,CYA,Australian Federation Party,ANTONIE,Anthea,3,36382,ALP,Australian Labor Party,GARLAND,Carina,12,203,35.8
VIC,205,Chisholm,37796,CYA,Australian Federation Party,ANTONIE,Anthea,3,36709,LP,Liberal,LIU,Gladys,1,364,64.2
VIC,205,Chisholm,37680,ON,Pauline Hanson's One Nation,TYRRELL,Aaron,4,36382,ALP,Australian Labor Party,GARLAND,Carina,12,473,34.35
VIC,205,Chisholm,37680,ON,Pauline Hanson's One Nation,TYRRELL,Aaron,4,36709,LP,Liberal,LIU,Gladys,1,904,65.65
VIC,205,Chisholm,36701,AJP,Animal Justice Party,WHITFIELD,Rod,5,36382,ALP,Australian Labor Party,GARLAND,Carina,12,785,69.96
VIC,205,Chisholm,36701,AJP,Animal Justice Party,WHITFIELD,Rod,5,36709,LP,Liberal,LIU,Gladys,1,337,30.04
VIC,205,Chisholm,35969,CEC,Citizens Party,DARE,Ryan,6,36382,ALP,Australian Labor Party,GARLAND,Carina,12,236,61.46
VIC,205,Chisholm,35969,CEC,Citizens Party,DARE,Ryan,6,36709,LP,Liberal,LIU,Gladys,1,148,38.54
VIC,205,Chisholm,36884,LDP,Liberal Democrats,KING,Ethelyn,7,36382,ALP,Australian Labor Party,GARLAND,Carina,12,571,35.25
VIC,205,Chisholm,36884,LDP,Liberal Democrats,KING,Ethelyn,7,36709,LP,Liberal,LIU,Gladys,1,1049,64.75
VIC,205,Chisholm,36524,GRN,The Greens,NEWMAN,Sarah,8,36382,ALP,Australian Labor Party,GARLAND,Carina,12,10879,89.69
VIC,205,Chisholm,36524,GRN,The Greens,NEWMAN,Sarah,8,36709,LP,Liberal,LIU,Gladys,1,1251,10.31
VIC,205,Chisholm,35988,UAPP,United Australia Party,KEMPSON,Melanie Merle,9,36382,ALP,Australian Labor Party,GARLAND,Carina,12,752,32.77
VIC,205,Chisholm,35988,UAPP,United Australia Party,KEMPSON,Melanie Merle,9,36709,LP,Liberal,LIU,Gladys,1,1543,67.23
VIC,205,Chisholm,37675,IND,Independent,MURPHY,Dominique,10,36382,ALP,Australian Labor Party,GARLAND,Carina,12,902,56.73
VIC,205,Chisholm,37675,IND,Independent,MURPHY,Dominique,10,36709,LP,Liberal,LIU,Gladys,1,688,43.27
VIC,205,Chisholm,37839,IND,Independent,TSENG,Wayne,11,36382,ALP,Australian Labor Party,GARLAND,Carina,12,447,59.05
VIC,205,Chisholm,37839,IND,Independent,TSENG,Wayne,11,36709,LP,Liberal,LIU,Gladys,1,310,40.95
VIC,320,Cooper,0,NA,NA,First Preferences,NA,0,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,38754,60.18
VIC,320,Cooper,0,NA,NA,First Preferences,NA,0,36527,GRN,The Greens,LIDDLE,Celeste,3,25648,39.82
VIC,320,Cooper,36690,AJP,Animal Justice Party,BANGAAR,Rabin,1,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,660,29.9
VIC,320,Cooper,36690,AJP,Animal Justice Party,BANGAAR,Rabin,1,36527,GRN,The Greens,LIDDLE,Celeste,3,1547,70.1
VIC,320,Cooper,36659,VNS,Victorian Socialists,LARKIN,Kath,2,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,542,16.68
VIC,320,Cooper,36659,VNS,Victorian Socialists,LARKIN,Kath,2,36527,GRN,The Greens,LIDDLE,Celeste,3,2708,83.32
VIC,320,Cooper,36049,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",WHITEHEAD,Adrian,4,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,444,28.01
VIC,320,Cooper,36049,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",WHITEHEAD,Adrian,4,36527,GRN,The Greens,LIDDLE,Celeste,3,1141,71.99
VIC,320,Cooper,36730,LP,Liberal,ATKINSON,Jadon,5,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,10468,68.29
VIC,320,Cooper,36730,LP,Liberal,ATKINSON,Jadon,5,36527,GRN,The Greens,LIDDLE,Celeste,3,4861,31.71
VIC,320,Cooper,35995,UAPP,United Australia Party,LA ROSA,Adam,6,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,2364,56.69
VIC,320,Cooper,35995,UAPP,United Australia Party,LA ROSA,Adam,6,36527,GRN,The Greens,LIDDLE,Celeste,3,1806,43.31
VIC,320,Cooper,37778,ON,Pauline Hanson's One Nation,TURNER,William Tristan,7,36384,ALP,Australian Labor Party,KEARNEY,Ged,8,1774,63.2
VIC,320,Cooper,37778,ON,Pauline Hanson's One Nation,TURNER,William Tristan,7,36527,GRN,The Greens,LIDDLE,Celeste,3,1033,36.8
VIC,328,Corangamite,0,NA,NA,First Preferences,NA,0,36391,ALP,Australian Labor Party,COKER,Libby,3,38573,52.81
