Year,StateAb,Australian_Citizens,Age - Baby Boomers,Age - Gen X,Age - Gen Y,Age - Gen Z,Age - Greatest Gen,Age - Silent Gen,Age - Gen Alpha,Language - Arabic,Language - Chinese,Language - East Asian,Language - English Only,Language - European,Language - Greek,Language - Indigenous,Language - Indonesian,Language - Italian,Language - Pacific,Language - Philippinnes,Language - South Asian,Language - Western Asian,Religion - Anglican-Uniting-Presbyterian,Religion - Buddhism,Religion - Catholic,Religion - Christian Orthodox,Religion - Hinduism,Religion - Islam,Religion - Judaism,Religion - No Religion-Secular,Religion - Not Stated,Religion - Other,Religion - Other Christianity,Income - 1 to 999,Income - 1000 to 1999,Income - 2000 or more,Income - Negative,Income - Not Stated,Household - Flat,Household - Other,Household - Owned outright,Household - Owned with a mortgage,Household - Rented,Household - Social or community,Household - Standalone,Household - Tenure other or not stated,Household - Semi detached,Education - Bachelor,Education - Diploma or Certificate,Education - Graduate Diploma or Certificate,Education - Inadequately Described,Education - Not Stated,Education - Postgraduate,Relationship - Child under 15,Relationship - De Facto,Relationship - Group Household,Relationship - Living Alone,Relationship - Married,Relationship - Non-dependent Child,Relationship - Other Relationship,Relationship - Single Parent,Relationship - Unrelated in family household,Relationship - Visitor
2011,QLD,84.5521041752465,17.0386314480178,21.747201611956704,22.22561236043363,21.623142616452597,NA,1.776735940462794,12.207275519541897,0.2646772003087103,1.4949236300980573,1.339587309374383,84.83591090477245,1.8028920650684728,0.2641746486625545,0.29011588601650046,0.10252053581577893,0.5027670254327029,0.30452236653963277,0.49257240632497146,1.0133594979269744,0.18572872980071434,28.751266848941352,1.5180410058212233,23.844759403399404,0.7960657385415233,0.6713850682333515,0.7967597384338337,0.09895481223114982,22.046414234177103,9.106618724835025,1.4570408083902193,10.912693616995819,58.63734756244054,20.048902545671204,5.587545286808445,7.487248820380746,8.238955784699066,11.529382174633446,1.3710276754137465,28.977007057822505,34.52038447105129,29.000218738314725,4.163051687127952,79.12554174523743,3.3393380456835304,7.974048404715383,21.667194229369482,50.477107012444755,2.661244319923632,2.1020648120481646,18.012653743875052,5.07973588233892,20.709243197690046,8.630382827978774,4.0259921882026575,8.872415454943877,37.39743311804881,5.517231340144871,2.2918625984597876,4.61512627235442,1.33756104103923,2.177071912101943
2011,SA,87.05023420203126,18.873031372529333,22.268458784960867,20.64115630036097,20.382479780306948,NA,2.281273376274556,10.703195991706286,0.4675888330925626,1.760282749731094,1.7128398349789833,81.6339440248912,2.434398874423123,1.5835014126190623,0.22604415203320502,0.09670572967328399,2.088429576766527,0.009036745667068719,0.42604490509534393,1.3447807145806636,0.4967699909758054,22.76407866241019,1.8165752846106007,19.92867241964665,2.838606758862449,0.8529061627506365,1.2215930663015149,0.06846594242961845,28.08540734097985,8.914441418945675,1.7335501316918243,11.775702811370994,63.84421674125982,18.492011811454418,4.065524647879241,7.00622175018575,6.59202504922077,8.88018725738683,0.5077208133225425,32.83772803416898,35.28053876883761,20.66777483236167,7.234092733760769,79.876615603813,3.979865630870976,10.735476325477634,22.391827507593185,50.224221855109796,2.9824527793046838,2.0261756726287232,17.080208497588306,5.295113687775304,18.329616492002057,7.620400072182136,3.2700123625374715,11.62603728153457,38.771637807279085,5.780967617693242,1.8765335337195617,4.718570470503632,0.8834904910809275,2.136510424662589
2011,WA,80.70964396804419,16.157194085660585,22.19642941968883,23.251748408439685,21.524536872305013,NA,1.7248812211567504,11.911494637138588,0.5696643521299344,2.4017202854328343,1.7495975589245814,78.79834698829917,2.8780663607313617,0.25227649503856225,0.3717354220225367,0.4272362509310204,1.4738713630138631,0.026957545469834938,0.6218975997693472,1.3250522572739722,0.4529444270920929,24.084142239308026,2.217059106198943,24.103075444497836,1.294473810667948,0.9918789043728976,1.8407496395963479,0.27760691975012014,25.345026429601152,9.519750120134551,1.6302739067755887,8.695963479096589,50.97376471579189,22.611437381979453,9.362908587803702,8.408708176445533,8.643181137979422,8.227089080595444,0.9506336883426976,29.250703161359514,38.35274755664074,24.48323541909766,4.48458440971543,79.82368692625742,3.4287294531866532,10.99859030480443,23.448214593665245,48.311062568915695,2.928766650814969,3.4691179314056972,16.588157214003147,5.254681041195253,20.134823111016747,8.408238010562913,3.5364526659412405,9.289790068738554,38.163327052204146,5.917407574511,2.306165237930943,4.231375567292125,1.0794872475384165,2.0631651583109956
2011,TAS,90.97929225781776,20.376759800955558,22.66629701655938,18.802171761834707,20.374331442586527,NA,2.28994194199866,11.175709940687346,0.18475685148422685,0.6562611931690555,0.3713349643741033,91.70273776061745,1.2109364723785472,0.2414183174377685,0.014772453623601928,0.03521105384255802,0.2590238443590475,0.010927568433897318,0.1580450175347001,0.4174735866505586,0.06758903438743896,33.30028107906841,0.7244514506229676,17.947374065852234,0.46360845625061975,0.3268125957419253,0.3436085371949159,0.04998310287817681,28.630402272915838,8.979555494397642,1.2688018422921805,7.9651211027850906,67.58593474878306,17.00537724374424,3.0407776398570396,6.184954207262401,6.182956160353255,7.528030452324894,0.7602709178222854,36.18080549303517,34.18626118884383,20.320911080455954,6.106023046684576,86.35505585346374,3.2059991909804695,5.3566427763890765,20.191089012381788,52.311104611484836,2.9102076630593743,2.0152091254752853,17.939455981281075,4.6329336063176365,19.31107585087095,9.073199823263488,2.9535892530270482,11.760160717045279,37.447898642045445,5.1860848291728425,1.5185845407789031,4.966687779279603,0.741988634013943,2.6706367085218776
2011,NT,82.354297003622,11.528655829005794,21.789625197561527,27.01700910664559,23.863550839166102,NA,0.6077368856777301,14.342966809663581,0.1401785630286096,1.434713480661944,1.593707958191038,62.1555511651755,1.247024733519611,1.3458082846471546,16.187331244766824,0.44452598007394656,0.3499760097090119,0.026812678163190426,1.4262463191367258,1.0362864911141845,0.05879973281401409,19.630080861012196,1.8844049730228094,21.43310738662289,1.7738619953242671,0.7723896569404526,1.0776764336483415,0.06914816051781153,23.662312370935194,14.740788477188163,2.7536961338181545,12.20253355096972,47.89482392014364,25.813607201289273,6.1044284987713935,6.370371278179824,13.816769101615877,16.743898671609514,4.446937547761898,15.763458693071883,30.38063183909728,33.88127408419101,15.264296050599159,67.50727606783408,4.710339333040665,11.301887712794498,18.2514690127585,44.64933069289788,3.1587832353991496,1.7390081052711317,27.562250430152908,4.639158523520436,24.051750130197625,10.747471425047282,4.208535482279418,7.363977743058411,30.37085765973193,5.509963544664639,4.926129978346079,4.745223802867089,1.6149987665488035,3.2387687416056794
2011,ACT,87.85626642313274,14.985012746169145,21.47239263803681,25.42650642911169,22.355099868336275,NA,1.4295318934364232,11.5642771101213,0.6770915040003586,3.0739450034737006,2.163779386387575,77.83834965599158,3.9121153716859776,0.7768203312341723,0.04370139620358127,0.2840590753232783,0.9252930234642881,0.10897335335380202,0.5232962058223707,2.766914681428027,0.3840680397122431,20.398918661493425,2.6117406468421276,26.119927724006555,1.9071897805106943,1.6926029162522935,2.0811564158951157,0.1896544479150617,28.889386914683513,7.5500399198801,1.8136231843458042,6.745759388175311,43.65110500850007,32.311948958311824,11.476464798717075,6.866125690845395,5.6943555436256394,12.409852521040847,0.23473090881013048,28.36769361439271,38.90896455872134,22.8762257740715,7.759246390240136,72.83453015211181,2.0878696625743185,14.520886418037216,33.025147731579594,34.776574335541525,5.94823122461072,2.523847907202682,10.014252694399811,13.71194610666567,19.230839460485953,8.400995763743488,5.014120855042119,9.209292983395823,38.03440132443882,5.302624531333691,1.9279227735307007,4.148305497394945,1.2453133369041243,2.0840434338024054
2016,NSW,82.73898304903169,18.9870074983214,21.093966980817505,22.23823969827807,19.758935274249694,NA,2.261695889595741,11.34629646343949,2.4362850415837203,5.3718787558738175,2.656214221621344,69.1513546618577,2.8917146998532988,1.0684485235067716,0.018296617755169345,0.3866940860291629,0.9556422058051773,0.20070129730689126,0.8510666270787752,3.525426820650418,0.5170985727542545,21.203451815802367,2.6929854930828925,24.4464040572476,2.478643902898645,2.403622292073183,3.3803275204138767,0.4779991388537992,25.623071048944006,9.155704217096494,0.870979263468009,6.592013909811919,50.29918083817685,22.013119292740495,8.908008844776655,9.775212343702817,8.90001030064612,20.00743166625945,1.231197649432092,32.290707363066254,32.2158033717368,26.611277651436836,4.488327037169294,66.30013438081454,3.4777300605810013,12.138714517513357,26.431472382587934,44.20913349744324,2.768145451666918,1.496009578331334,15.636059690859133,9.329747689249556,18.89428065026225,6.996854277765676,3.808281301533803,9.137390676484815,38.56871355354036,6.734524126087488,2.5248941161153584,4.52011125665101,1.3955008512665679,2.140790218444721
2016,VIC,81.6648741504977,18.14409870225884,21.136249137108734,23.121025758508033,20.012353325379358,NA,2.1725937962383854,11.246898575346668,1.350505573325999,5.1482249889731815,2.5538004084434753,67.17043527600254,3.2406936175834264,1.942578968987027,0.0050532066566613175,0.27070749946399913,1.9119348800477023,0.18052580780922556,0.6493190082143484,4.007265067398949,0.7854487861114781,13.997508769118266,3.171356403387381,23.118348265559003,3.544824469647914,2.308792074261925,3.3937696849470025,0.7312711918854163,31.894324454849237,9.37674831926737,1.2281277364016405,6.586692452458349,51.35514314864519,21.961276845597705,7.64819491772353,10.26200123769022,8.710222916283373,12.190597146939423,0.7001867265401159,32.51869155345898,34.70835632766098,25.765692211159745,2.8083570836388745,72.13838427364384,3.3498892492383523,14.698024629759827,27.899174272687862,42.40355603918568,4.1222719430195784,1.163343002702962,15.142334672691353,9.153338551107517,18.37866663731306,7.325932948368644,4.337152643800076,9.714091284082043,38.26022483421273,6.3672887075954225,2.413751011569187,4.29658176594574,1.167631437162413,2.0147254202692815
2016,QLD,82.7876027708584,18.73224615033007,21.583969579570077,21.532056491673014,20.789837911776317,NA,2.067398751356989,11.706561217362976,0.2717830741009854,2.063863734805286,1.4631253202858658,81.19973191825181,1.6455257799552934,0.19447383228675405,0.28332768587375745,0.09537523733650825,0.38390240484838445,0.31285016636138074,0.5313165219697927,1.5100748769419292,0.16739687070519513,23.31879387888821,1.464755666223242,21.757451231726357,0.6403954778610037,0.9715319567632258,0.9489494623603796,0.06140235307388507,29.38892431096954,9.93001850222322,0.8299562406337727,9.970446675129777,52.68962675153902,22.22111853862806,7.11536603940041,8.540321894336982,9.362940147421115,10.982888455653626,1.3691857361971806,28.416612512258872,33.67224316608829,30.113159302603595,3.5906089077914305,77.25708392715904,3.361880665534262,10.079836394383923,21.998620566902506,50.703761180082765,2.9413073465936903,1.0986795265429627,17.072894881264926,5.976384624512378,19.894777012913995,8.878286640390051,4.117689328062474,9.132701762358797,36.71819543936618,5.69821899704121,2.367128789401571,4.718526567444769,1.453127897977594,2.443501878496387
2016,SA,85.6483962530746,20.77632977436359,21.425212943728607,20.341032585155087,19.36845463523398,NA,2.516968883360547,10.58352884665363,0.5338043207438605,2.408512667247036,1.5954379866244197,78.24559181237143,1.9234043977015465,1.3530929759979256,0.1828940033352314,0.0871748941084948,1.691515594387586,0.007408969752880984,0.48839450612942875,2.204168501482093,0.30657599840348654,18.096050122875372,1.8380219962752002,17.971053633173543,2.435818305771767,1.3493287413654134,1.671618925615736,0.0369850990083333,35.720256422053154,8.940415750752697,1.0141326098036205,10.26799558090804,57.16445032218534,21.11807765039722,5.580031389260875,8.445985339607322,7.621057602263155,6.545117467634551,0.6358785176091845,32.134647784994456,35.344573815772165,21.79398851316226,6.15789078109244,77.8079806590213,3.680454212362443,14.76237152466789,23.185059038115725,50.557042288874214,3.1853422254145154,1.2981563219633634,15.051276209306307,6.531200160644431,17.869975709690852,7.882039658363525,3.37004489711862,11.631543490307589,38.13058818408663,5.90516320112363,1.9944169318851397,4.745477968189375,0.9426381003795888,2.2948138013651684
2016,WA,79.04388287958302,17.467617818951517,21.654327510591468,23.652565777318213,19.99498384132407,NA,1.9377040093613351,11.859447071827503,0.5840113272241423,3.0484093478150838,1.8670625830864263,74.71577033905967,2.810175986405947,0.16944980509162705,0.34257671853985056,0.4315627407694847,1.2031931143766716,0.029200566361207114,0.9911321124468387,2.3495857196685064,0.33375165848401905,18.175384225378192,2.208817359758332,21.806117756583212,0.9769428002002077,1.6260605753852637,2.1270557739469518,0.19934253302584057,32.60825082551083,10.115508788505272,0.992732736084416,8.420318576015996,45.348621036790036,23.749498395669782,11.2204535628239,10.29771589880799,9.335760678613735,5.9321626765377955,0.8454104792466078,28.139000609759854,40.22210040712249,23.85479092628065,3.800097315208889,78.37138686491048,3.127883271022857,14.577325556328876,24.776009809000072,47.648648035845405,3.171791799438738,1.289349804918802,16.435307516686986,6.497939307684124,19.946767870820548,8.666342475087383,3.41256485833757,9.07166203604485,38.12146997175497,5.744774092607951,2.3388884777763788,4.214554600172796,1.2284522318764253,2.013287369886895
2016,TAS,89.02936674938161,23.185723519923297,21.797055662633085,18.03519608941072,19.148998874212392,NA,2.6667216789756707,10.505779239533418,0.14383230567901817,0.9867839332240836,0.3589912875349265,88.38102199533921,0.9321590958213964,0.19826065086083242,0.00943162660190283,0.03694053752411942,0.16583943441679144,0.005894766626189269,0.10119349374958245,0.7468669315381804,0.1218251769412449,26.12305128839949,0.7285931549969936,15.579278716355619,0.39416339507118914,0.45370053799570076,0.45782687463403327,0.023186082063011124,37.99884462574127,9.720470166586106,0.500269194342596,7.08668843800474,60.34694720358262,19.73187622191826,4.379689241867604,6.963531633210873,8.476740882908302,5.6280979600929575,0.7300933122034945,35.61660481294523,33.5706220982335,21.22839971849384,5.495445777154459,87.62081727921259,3.1593497005199764,5.771382569908207,20.136270140555364,51.82036338704148,3.1316420980459374,1.0927322591703805,18.01851217003771,5.716489544052108,18.13645114538493,9.554608579030479,3.07599126089684,12.677972701118346,36.55627420017738,5.263362824201259,1.5529213264401134,5.053754137013563,0.7542884336671786,2.857081053018668
2016,NT,78.59182647103842,13.09863774517307,21.74534799816325,28.23344193470798,21.438785996982485,NA,0.7950495266000481,13.729691907375418,0.1219890778237848,1.7117822210756901,1.801853009719775,57.61775881141538,1.015701174855384,1.4000323555260177,15.141074465805893,0.48314670607628035,0.29382315518847096,0.036290657560480784,2.154265901210709,2.2067343217800786,0.06995789409249308,15.060622887599527,2.0943644543940114,19.95767547407404,1.8092860359671024,1.5342640648159889,1.331823408785837,0.023610789256216416,29.394995387151358,15.958707353011906,1.940457087390527,10.242272931979064,38.66592905518675,26.574129953731642,10.702072017702676,7.121862357227475,16.521379556986076,17.50087611037467,3.9021194252715943,15.347930094010453,29.399216833508554,35.720924563087564,13.892825036949002,66.08157730340845,4.601484054791181,12.06899178741753,18.68741846970447,43.432144303000314,3.144258018082857,0.8438666726642976,27.986145472538347,5.582294993477577,22.829223573043308,11.265118604869206,4.078507360065006,7.4527820316488,31.406069318998657,5.664072673479805,4.74627829692367,4.458751341271578,1.8585075684178725,2.902876311320853
2016,ACT,84.54530416649958,16.02638649396479,20.929241689056422,25.555650238601274,20.860318001363435,NA,1.6722139792276536,11.938835866383286,0.7241428834190429,4.312354018690647,2.1746963210820316,72.75620270961467,3.2717450734851328,0.5837992557000425,0.019149220299181372,0.2927814998374836,0.7692443364921148,0.11161979727022825,0.675765905821111,3.9973997374541113,0.27035675501344225,14.996359128508905,2.4750367236691924,22.315140734171028,1.5135442939102959,2.5506257511659607,2.4788161750440305,0.1199345902948728,36.55460173401229,9.130146667909687,0.9602326126339501,6.089955981989655,38.303772496324285,30.891850142375908,15.482061876136061,8.239191528168096,7.051795053135062,14.924326863087352,0.20959951771080876,27.003988699852087,38.4275129159569,24.859624403272274,6.2305033893433714,66.99052946660778,2.4521040566970203,17.694685705873695,32.66750579178752,33.44187234353053,6.1032671154161875,1.027016180521352,10.791422681916854,15.886371513526331,19.552498374792336,8.710835273396045,4.576695911144202,9.838479361251716,37.979019541385846,4.9172949876928715,1.9416369869483323,3.9252237785939315,1.2095990043172182,2.100546180900893
