election_year,DivisionNm,StateAb,Year,Australian_Citizens,Age_Baby_Boomers,Age_Gen_X,Age_Gen_Y,Age_Gen_Z,Age_Silent_Gen,Language_Arabic,Language_Chinese,Language_East_Asian,Language_English_Only,Language_European,Language_Greek,Language_Indigenous,Language_Indonesian,Language_Italian,Language_Pacific,Language_Philippinnes,Language_South_Asian,Language_Western_Asian,Religion_Anglican_Uniting_Presbyterian,Religion_Buddhism,Religion_Catholic,Religion_Christian_Orthodox,Religion_Hinduism,Religion_Islam,Religion_No_Religion_Secular,Religion_Other_Christianity,Income_1_to_999,Income_1000_to_1999,Income_2000_or_more,Income_Negative,Income_Not_Stated,Household_Flat,Household_Other,Household_Owned_outright,Household_Owned_with_a_mortgage,Household_Rented,Household_Social_or_community,Household_Standalone,Household_Tenure_other_or_not_stated,Household_Semi_detached,Education_Bachelor,Education_Diploma_or_Certificate,Education_Graduate_Diploma_or_Certificate,Education_Not_Stated,Education_Postgraduate,Relationship_Child_under_15,Relationship_De_Facto,Relationship_Group_Household,Relationship_Living_Alone,Relationship_Married,Relationship_Non_dependent_Child,Relationship_Other_Relationship,Relationship_Single_Parent,Relationship_Unrelated_in_family_household,Metro_Area,Metro,ALP,COAL,GRN,Other
2016,Bruce,VIC,2016,71.13960168395845,18.41972855405035,20.03426511518301,23.311742489379725,20.38392214558216,2.6775194094681263,1.5737596289240454,14.4562883484444,5.022650669962855,38.19138701106729,4.35937788708434,3.610727051462577,0.00191144894201301,0.535205703763643,1.8993430987135949,0.2930888377753283,0.7263505979649441,12.20523864440041,1.136037821203066,9.13417734423284,8.435224181103417,19.364252081886473,6.0223384666356585,6.091787778195465,8.022351209628605,22.96414758934431,8.142135343328087,54.102179043182446,18.678935915903033,5.35413282662662,14.262619142480617,7.668025376199087,10.339137362012064,0.6069572474488828,36.00015173931186,28.712871287128714,27.908652934258942,2.5587041462766966,73.99188194681537,3.780205606767573,14.874246045294184,30.33907592788121,38.42504109808743,3.130137260929418,14.458507638229907,11.718635142540196,17.12745312414585,3.2806264691412017,4.473022467610561,7.153692669327065,41.999672005685234,7.364839009457169,3.6318537145356142,4.455939430383206,2.043814573880719,Greater Melbourne,Yes,9.785133533170189,-1.0709706969531112,-5.501137466187947,0.27644914396501896
2022,Bass,TAS,2021,87.69015339571001,23.22940251143421,19.32313120016003,20.747065295470872,18.769379051983595,3.108831846658847,0.130117709151035,1.1319330782090038,0.4740652200537709,86.36137347839151,0.7002910597347205,0.05095518680040531,0.01637845290013028,0.05732458515045598,0.09918063145078893,0.01182888265009409,0.19927117695158503,3.42867642478584,0.1565052166012449,19.43857311308525,1.0417643374245265,11.153973322024711,0.1828927240514548,1.8507651777147216,1.1005450202492384,48.93273405737587,7.431404054067219,55.556374217461354,23.985818774670424,6.82327158738396,6.9336149909956815,6.500341853686392,6.00642120122243,0.4785321776808567,35.51972219435801,31.649399319240462,23.089485681969915,5.304371969910718,85.49163095431179,3.4963410338514413,7.692715923490759,22.746751075733112,51.26404679557628,3.1741967132173943,13.284794084479268,8.426449459590442,17.051463941110107,10.100858391664982,3.5812392560341872,12.981162869514316,35.577756666963495,5.768350288939586,1.878939844880964,5.221666066229734,1.356800316556742,Non Metropolitan,No,NA,NA,NA,NA
2007,Tangney,WA,2006,83.2348364455039,29.041442843308474,17.563753445293294,25.556006191181705,10.515076520688314,12.883948450963029,0.4344480027804672,7.66614532906333,0.9549580861117316,77.39877361535216,2.1424492937116755,0.16136640103274497,0.03889344024891802,1.3819584088445338,1.079913606911447,0.01572288010062643,0.17791680113866754,1.1320473672451032,0.5031321632200458,27.824769913262266,3.791465271800305,24.91226908561213,0.06786731113023903,1.367278024233596,1.373899225319473,20.046513937628287,9.386380189366353,60.661753586514905,17.637688903227108,5.83923944712726,9.018963414019415,6.842354649111311,3.3240676395645123,0.04169562195969423,41.61223071577484,35.81885568681955,17.81792911744267,1.3759555246699096,86.1987491313412,3.3750289552930277,NA,23.84201936064836,13.57355920756416,2.5776677172444846,13.04592525889239,5.114531742458352,18.24166282737357,4.513236701279371,2.247758443491512,8.353120459297587,43.23280292022539,7.010844526349364,2.315979728532445,3.920508913066591,0.7371442747280008,Greater Perth,Yes,NA,NA,NA,NA
2010,Pearce,WA,2011,81.81381116041554,16.27468814968815,22.818996881496883,21.107718295218294,22.346673596673597,1.5352130977130978,0.4319640398056487,0.43781016966768,0.8191077506690572,85.61527268947957,1.995478992906696,0.08574323797645958,0.0779483981604178,0.09613635773118195,0.8437914100865227,0.00779483981604178,0.3975368306181308,0.490425338425962,0.2202042248031803,27.0725051975052,1.1298076923076923,20.830951143451145,0.6009615384615384,0.39825883575883575,1.0109147609147608,27.41943866943867,9.580951143451143,52.445970920076626,22.321330621682517,7.134960886406022,8.523134825866448,9.574602745968388,1.0710259301014655,0.6317303580453291,27.71060918244373,48.938692998483845,17.04505695292151,2.715468646736384,94.88589977840844,3.590172219414532,3.411343933444777,16.02073216286888,56.218092391981074,2.196177312912464,19.06207197111194,2.674013198854439,23.643014839848245,8.599538442851937,1.6004458384835776,6.563971392030637,40.189052664670875,5.935224812626375,1.696901279642186,4.2211758990004355,0.8473789126971085,Greater Perth,Yes,NA,NA,NA,NA
2016,Cowan,WA,2016,82.40249969499384,15.853542816088058,21.915032059537204,23.26654827908742,21.758462226680585,1.581965324187667,1.5652221069828294,2.4132484629098623,5.641307221442662,68.56269361912703,4.372318142069835,0.20878666476860608,0.01762484832462259,0.2121760586771873,1.1856099892217271,0.02440363614178512,1.0452890814064628,2.6430493699116724,0.435876056643551,15.242782285671677,4.2591123855232205,23.52713887702601,2.179380283217755,2.180058161999471,4.206915719331069,28.199757319396145,10.657610206142936,49.91997934950955,24.567200137669936,7.139907072792979,11.473068318705902,6.8335914644639475,0.30971817697009474,0.45944948106822,26.60294539935185,50.7568609755097,16.31250769167658,2.7710546826927023,88.81117446773598,2.565943307215818,10.239159863806046,21.66656149428914,56.17309269893355,2.4121284785763866,13.958477945352431,3.9565848425569503,21.529965611459964,6.8618474648364565,2.213266622930019,6.3161006135146245,39.251238203721464,7.499873836593156,2.6386175374344853,4.536115176376443,1.159982409216417,Greater Perth,Yes,3.2198402326095845,1.7088104533434745,-2.1305577934456403,1.0863696372693354
2022,McPherson,QLD,2021,84.73240917314557,20.543616449073394,21.346755659869935,21.159723240917316,19.190381888416216,2.693633563150946,0.1398939757331275,2.1858865233201836,1.6675648127965677,83.80246111554,3.22529174938547,0.14783555514155836,0.02443562894901791,0.09346628072999352,0.3249938650219382,0.02810097329137059,0.279864670687093,0.6359947828138195,0.14905733658900924,17.0144603776226,1.3348843198484412,19.241349846451957,0.7591279844155933,0.5782315735628372,0.3781988974016806,44.530368969287686,7.780287303724725,47.685943700679566,26.808771544495112,10.873441873607966,7.397100827648429,7.210415980801633,20.259079441120036,0.2964712626980512,31.086497996805413,36.55248050111939,27.65043791150041,1.821963043785714,55.32504160902262,2.17502816756093,24.07955281520194,25.602406156224315,50.29783954457187,3.411177132606613,12.154985979227565,7.348658107680508,17.98637655292602,10.68960328277277,4.646534435731591,9.33867504377056,35.85772084959312,6.000979241744619,2.214825365055534,5.027286403188824,1.510179263189022,Non Metropolitan,No,NA,NA,NA,NA
2016,Burt,WA,2016,75.90930366209867,14.797106343648354,20.37468228435328,25.847389843763885,21.22725629950884,1.5025209884881772,1.0848506034518512,6.439782200392229,1.9054503226112256,66.99233909431861,1.9380373150688175,0.03080952014172379,0.03673442786128606,1.0777407141883766,0.4899898684077996,0.101908412776471,1.5369210624544525,5.618589990460898,0.4230384111767459,16.18744038061607,3.3736424555187554,18.46141996338407,0.2867655336268138,3.615378690476896,5.146967335983742,29.86508985122557,11.616374074973782,47.96737490809033,24.505203793121744,6.985893286235152,12.539890693813817,7.878080395382154,0.8279472250413974,0.19763901500988196,23.34633121450065,50.755835692537794,19.544896105977244,2.604917828463579,87.60571906771362,2.76160461513808,11.10873706888877,22.262681568700412,52.3422860712055,2.200752189456058,15.132829215782689,6.333807327866892,22.17384395359924,7.13173367233434,2.5177180994756077,6.844430319402511,38.25202606070237,6.626410297155569,2.9365962180200222,4.646432544096616,1.465755601461942,Greater Perth,Yes,8.3453445176322,-5.372320115573551,-1.4466195150376233,2.3580576427557265
2022,Gilmore,NSW,2021,89.93911190096676,30.2357963393855,17.99344094098679,15.64524895720733,15.921291291841484,4.335452507893467,0.07569873057514762,0.30340539593426097,0.33087670944943554,88.81608680689853,0.9971454318986368,0.2386951907651832,0.07753015147615924,0.03479699711922108,0.2641928956999105,0.00854663087138763,0.19535156277457447,0.5665195320462659,0.03845983892124435,23.20769717057212,0.7032656259884681,18.88325936315661,0.5991087776079224,0.3972410918441862,0.2185495608540552,41.23465005599028,5.20387528332147,55.78701724905228,21.871268821948103,7.549396826185612,6.520723199896286,8.065491552780486,3.646050872204945,2.0419748283430588,45.62906871824072,27.021129306824708,19.572924260051305,3.133616124407827,84.97159128277316,3.898289279885298,8.998664737831199,18.743844472048146,55.44207088604346,3.636087421604182,15.091215540970952,5.978108376479206,15.788673248415304,9.877499610196953,2.3760551895396422,12.133512756964109,40.492074547551354,5.962562991840034,2.052997635153387,4.662383279484035,0.9386393227400904,Non Metropolitan,No,NA,NA,NA,NA
2010,Menzies,VIC,2011,87.2558405957203,21.102246225604517,23.447485782087476,17.782414794811995,20.83875455177775,2.733112393109938,1.4991939377572647,13.87736397188193,1.4852822036186877,60.88429528883215,2.766798418972332,6.480413096670185,0,0.259412924819352,4.81837003576134,0.00900171032496174,0.17512418268561936,1.8600806880580036,1.3510748860465307,16.870535677758777,3.8971027417995567,26.551518176388285,9.69161914268649,1.1364845073188292,1.9653245403742463,22.457228417840103,9.129513414444563,54.975315198363525,20.46773273539073,8.351527310635117,10.57512637438288,5.63029838122775,5.526253266809218,0.13304822998336896,47.65264908529342,33.90829175576146,14.727963886909004,0.6391066761701116,83.52340223330957,3.0719885958660016,10.817296269897838,33.914751260755956,38.80964665545995,4.363963184261771,12.015045853236357,8.927650084050397,17.1987357796743,3.3345102868608927,1.5484115433305488,6.222926480593185,47.4651004572895,8.369000766455102,2.3088383468682987,3.64195351320628,0.826738087651461,Greater Melbourne,Yes,NA,NA,NA,NA
2016,Holt,VIC,2016,78.16865468518593,13.758355681863668,20.307809310331024,25.769523275827563,21.980446703758556,1.2973822199095384,1.6387536465396029,2.9192332134082575,1.4976456989597042,52.39958568304753,4.96629921890246,0.8951848163845342,0,0.33225417444344924,0.8141228039450179,1.1668926728947644,1.5431805331078274,11.587364333715293,1.106846737754382,10.17278217836645,5.175459226308126,23.173227519052073,2.9502569465641217,5.04686084854914,9.431214879382727,21.838706610557075,10.280864861619138,54.69686745737199,21.52617373024318,2.968389089304716,12.931146349692456,7.8521190729542445,0.9936662005428972,0.3931891091552192,21.97252611664062,51.26922760549478,20.728798223245867,2.099202105782677,88.35074442707905,3.310027144854816,10.06662828000329,20.265196521077897,54.55539185399933,2.142246090965258,15.254740744261204,6.15227413145763,22.9810830171659,5.499986734233636,1.900719004536892,4.9486614841739405,39.52243241092038,7.856517471014301,3.276113661086201,4.620731739672601,1.2862487065877797,Greater Melbourne,Yes,14.926790590805538,-10.82023310075876,-3.0050311374813816,2.782936177211358
2022,O'Connor,WA,2021,82.88417740570566,24.19421710559945,20.81944215685718,19.01505642610083,17.957528497026768,2.8079581532449978,0.04428899134661246,0.3469304322151309,0.608689727225238,82.28894592200595,1.2145404165436418,0.02895818664970814,1.0214858388789207,0.08630675236775762,0.2640305253355743,0.03633968520747689,0.9436962002316654,0.5672397737854595,0.0516704899043812,15.534079811033637,0.6972677099184629,13.039701106089169,0.14479093324854073,0.34068454882009586,0.5837061936450976,46.47277930454928,9.285357378091712,45.18753264844158,23.85861048232631,11.608566951070868,7.22618840327355,11.971443496430435,0.7857008702184937,1.558880611031115,36.66343204157015,30.307393726914167,20.057284167031867,5.751893820822638,90.3978588868716,5.958492456019533,6.78801727915858,16.482152730847208,54.23480985439577,2.5348651471401364,22.46359894329422,3.043558395281686,19.123519277768132,11.187382310127004,2.2356067789366847,12.75190640900653,36.66982732141188,4.976027991826814,2.0185899918535237,4.119312490818521,0.7852668972609143,Non Metropolitan,No,NA,NA,NA,NA
2007,Perth,WA,2006,81.40105547122621,25.259150897393543,26.052726786528872,21.05060324351533,10.738835669230648,12.156890503830242,0.8037118590751808,3.014312676942435,2.805913809374017,72.07612456747405,4.013840830449827,0.6865366467442592,0.06527209814407046,0.31535073922617174,3.3603334381881096,0.00550487574709028,0.3814092481912551,0.4340987731991192,0.412865681031771,19.34146667610575,3.4507712517010014,27.7453964807954,0.07315288953913679,0.561625410010147,2.115141074954181,21.551785166481817,9.364356451219608,63.47923681257014,15.883838383838384,3.8598952487841376,5.943696221473999,10.833333333333334,17.89029370957341,0.582338342485295,28.841381197115663,34.117601078693845,27.51450960467434,5.125749907177613,65.68893752564829,4.400758212338538,NA,19.83109205483012,10.793217696355486,2.155525238744884,19.31657246800494,3.623725069836939,16.43941252760349,8.644712397910897,5.150022783833993,15.158260016123943,34.945143538154156,5.801990956570507,2.507974341897718,4.616355287602089,0.7571243296294998,Greater Perth,Yes,NA,NA,NA,NA
2010,Holt,VIC,2011,82.33620929877969,12.191044022776383,21.72379164760748,25.04245597985247,23.59132899046778,1.132509976498052,1.6867229082952897,2.6350114657185535,2.264216439105464,61.581427639745016,6.68851113962931,1.0292849178465486,0.00841520627774388,0.28401321187385603,1.0503229335409083,0.9141017819199292,1.3264468895293795,7.56579639408411,4.027728104685166,15.306664422930284,4.537781540710668,28.04863298608007,3.835737461808276,3.2951372272677077,6.65916417313932,18.49136775014593,10.305060502000956,62.02523811161159,18.213389265206477,2.331946497954131,10.5518687893271,6.877557335900698,3.95316735684944,0.1629829200552146,22.1357414891317,53.52991069201217,18.471951969931315,2.631009995177036,91.50160488283524,3.2313858537477755,4.382244840260108,18.63897614573188,55.00884761525905,2.0671870070369405,17.63898986296484,4.189242945912951,23.627743827245073,5.774574552629415,1.6606834561946782,5.105368447014333,39.43492916061495,7.807404565509303,2.8368638842454303,4.821462826450357,1.0808144473979886,Greater Melbourne,Yes,NA,NA,NA,NA
2016,Denison,TAS,2016,85.51763134548078,20.185623897126924,21.099119651370245,21.378920378657153,20.216821190761703,2.3758688933734997,0.4201516835312238,2.8893958004328244,0.8149577898656685,81.80480006238912,1.7312978885184536,0.6190169815367218,0.00877346902965432,0.06433877288413171,0.4571952194342087,0.01559727827494102,0.1949659784367628,1.8833713516991284,0.2602795812130783,20.491899163595953,1.2721530092998772,16.610126532920006,1.064514242264725,1.2682536897311418,1.184418319003334,41.92060985358055,4.591448792185764,55.25196125287048,22.222481261729634,6.54061804236073,7.679485236690874,7.969739004744309,15.15129060145733,0.5532913424725207,31.96245523033222,31.102877608990983,26.972952945535383,6.039273805113004,75.74163270347042,3.2184759787575645,8.296900086451773,28.393971392915425,39.92320245752136,4.753767879427858,14.84304502255928,10.989728328693484,16.894696553136892,9.913639745124042,5.97729404534722,14.196073357699648,32.55382691291738,4.721242897650699,1.9148041530549536,5.1147696520792225,1.179502107793986,Greater Hobart,Yes,-12.46033788008435,-21.248965083517636,-1.8712519191588566,39.07002939675499
2022,Macnamara,VIC,2021,74.68229414564493,16.77950975725845,20.54438362684436,35.50333174678725,14.682294145644931,1.8717277486910997,0.4076677240238292,5.141969540972094,1.9312142546822275,68.18108778841747,6.141796951716668,2.0252456421213005,0.00357081218123062,0.49574775782751784,1.0361306679204183,0.00773675972599967,0.4552785531069042,3.002457909051414,0.5362169625481316,6.801802069880794,2.1490337977372955,15.212850162769522,3.3428753369953994,2.941754101970494,1.4711746186670158,45.61355480303995,3.0744692880395648,30.88528476749825,29.899240260789913,24.703647825852688,6.996605420550676,7.526671695673258,67.26637510041185,0.9346271054611296,21.76036314024507,24.01341374781644,47.99112550524692,3.1188238744309995,12.03029568898466,2.2721766738495672,19.550664949570937,40.7123869364082,23.748532762549196,5.218186839743147,10.07215355934544,19.35458813781675,11.947284708020904,15.991170837796604,8.507157464212678,21.010160028564936,28.63180446002532,2.59421560035057,1.7164930048365632,3.0038627584639856,0.7693056772811374,Greater Melbourne,Yes,NA,NA,NA,NA
2007,Pearce,WA,2006,83.82624514208538,26.163832308922025,22.245803588655217,21.7744825115074,15.47986549433588,11.84504285989912,0.1722462984270468,0.2921297221322714,0.2811059590329404,88.19148276503537,1.917445794089885,0.08267822324498246,0.02618143736091111,0.08474517882610702,0.8791451071716468,0.00344492596854093,0.14950978703467663,0.0964579271191462,0.1350410979668047,28.999118044263152,0.6387288812942701,20.15682275445801,0.04478681476173414,0.14331780723754928,0.4368437009067607,25.653887495521317,9.038668246837362,64.71063061755716,15.42487098324823,2.95400745530896,7.249426340277715,9.661064603607937,0.9906258954521264,0.8514470506365386,30.648000327479636,46.40386425969135,16.486552867493554,2.7692496622866267,93.81268164885996,3.6923328830488353,NA,11.051632062605949,10.16199543710728,1.4580863890694502,16.84446653666246,1.645445391860717,24.507563969243147,8.100620146800969,1.2919092475501546,6.874748563491039,41.486834215100615,5.618514835702846,1.3571878581784231,4.011598339190697,0.5146383489065832,Greater Perth,Yes,NA,NA,NA,NA
2010,Bendigo,VIC,2011,91.86567482611972,20.83078498584778,21.90891376392109,17.976872857610196,20.784559147737777,2.43290141806648,0.1131036641319116,0.30587783381586153,0.21553717127024663,92.6418597372296,0.5968174478407159,0.15365026070750254,0.00640209419614593,0.0640209419614594,0.24897032985011985,0.00497940659700239,0.14653682271178484,0.2624858620419835,0.05477347256702637,29.756222479886755,0.8400970272942616,23.033312230133944,0.38981640216533053,0.19490820108266527,0.18850610688651936,27.90174919440315,7.208758064860327,68.24895161219719,15.730632184411196,2.6850984477732154,5.8762245782373075,7.459093177381088,5.216975405161789,0.99519876381965,37.71085888780559,34.403340630231234,20.257169662073913,4.247530398631372,90.48398668162838,3.3811004212578872,3.3038391493901877,18.926572384327493,52.62312456529659,4.181432782433014,19.05077335806313,3.404762693339516,19.256292818400116,7.740109093419871,3.4584608775038936,11.825358466247785,37.38789538692873,5.362609035881148,1.6325653831695397,5.1217135799059434,0.7587439680238134,Non Metropolitan,No,NA,NA,NA,NA
2016,Braddon,TAS,2016,90.84052834387684,24.00111273671413,21.88794329164005,16.691050711945433,18.873251045766448,2.9199035628181087,0.05051858877868734,0.28764665855619936,0.12990494257376745,91.57473658164425,0.4804420892013939,0.02989875662412108,0.01443388250819638,0.01752685733138132,0.03608470627049096,0.01030991607728313,0.08454131183372167,0.22269418726931564,0.00927892446955481,26.36657937604388,0.5577664597810174,15.20609522238489,0.08247932861826504,0.17217559849062827,0.08969626987236323,36.33523723116894,10.433635070210528,63.6613841726257,17.638335574518354,3.3869123173015296,6.653177665229795,8.769526586319136,1.4533520862634786,0.8386727092774913,36.510913163515134,31.455435745168515,20.586549981767984,6.878678960254207,90.49851539303016,3.3625045580038546,7.1860186487472,13.72749391727494,60.1338199513382,2.048661800486618,20.45742092457421,2.4452554744525545,18.38218663771656,9.36694259736735,2.083050617451486,13.416564888949202,37.085538517211745,5.317320305785498,1.2247252001628444,5.232505541231284,0.6027502600986113,Non Metropolitan,No,9.850983040802351,-3.356340115270207,-1.3952337243738997,1.2988957629463336
2022,La Trobe,VIC,2021,84.06080168054335,14.476393912751004,19.84433731242882,25.61412411709516,21.13601897692203,1.8056399695519536,0.8182660009469417,1.7601484269254144,0.8723461380281973,70.17222416626265,1.794729710188686,0.22837370920147795,0.00648204714365935,0.15792623950006435,0.38390829373053786,0.23983574431539623,0.9216292484257488,12.59143323052307,0.3411913905617062,10.265149869881558,3.729833182200597,18.689240505459495,1.0787965483067754,4.726899170691157,3.4616882053707285,38.844246068748895,8.485958763981463,43.56342042090548,30.171455714797457,9.782365025691806,10.219223342324034,6.079140113798132,0.5940340171887221,0.27444732709023023,22.658596795903502,52.03746968451132,20.872845158547047,0.5561169522617824,91.23726746607954,3.0226837745580557,7.861849903684375,23.499563183934455,52.87348785228823,3.5202273534153607,10.556828581674068,8.529242603492671,23.45578630783922,8.706986537771487,1.574787932155886,6.020582044683563,39.17650146336861,6.369175281110285,2.4968440110128745,4.035927811759971,0.986216068683344,Greater Melbourne,Yes,NA,NA,NA,NA
2010,Denison,TAS,2011,88.47906708839014,18.0642292689828,21.986095111057217,20.908870429879343,21.720325794781623,2.298955112269852,0.5929173148017212,1.9423850023231857,0.8939213349225268,85.80937758833154,2.0989474960101817,0.6767540049695966,0.02828225692410254,0.04343346599058605,0.6595826346942486,0.0090907254398901,0.2535302317124907,0.9282640754732228,0.18686491181996323,27.706925974170225,1.2642250562943664,20.406329203396847,1.197580604444983,0.7290499126553776,0.9956277200529116,31.70963214282108,5.723344743671301,62.56386550532821,20.07566541774123,4.621429614130699,6.419395649846723,6.319643812953141,16.098551305829865,0.6165722592611158,32.79863652313399,31.685798786906613,25.68549801995087,6.521630156900096,74.70048623991177,3.3084365131084263,8.584390194997242,28.12446826612217,41.18810617662073,4.430406670069764,15.715926493108729,8.765101242130338,17.145234211649825,9.592880053421494,5.7734622163351546,14.039562556787704,33.157451094155384,4.884563596755301,1.8686575660379423,5.164807496524319,1.0574828405346528,Greater Hobart,Yes,NA,NA,NA,NA
2016,Makin,SA,2016,86.18581661795295,19.875194799114457,21.432250038458193,21.66701223304997,19.705978744323236,2.383739206624173,0.9272763765304074,2.126848196962601,1.8391650498427776,77.59015186994046,2.33491670569345,0.7085033786044023,0.01739479494212885,0.05619856827457015,1.2724961530741954,0.01538770321803706,0.6416003211346758,2.978524118552218,0.4087776811400281,17.97551348096608,1.7501839834080417,18.426440088312035,1.8083896434067035,1.6886331705358937,2.804576169130929,33.8388974376129,11.790325817889878,57.39923099481899,23.02453647886865,4.214050637036071,8.822379354165987,6.322297891752745,3.6053610779957377,0.1300531050178823,31.33557313680864,42.82179112026299,17.167009862360462,4.046096600556338,86.89173079007261,3.67941909613092,9.333116578158304,20.21992785898915,57.40175533390774,2.7366853103961915,12.84372855119237,5.420798224221271,18.25206768126613,7.1641492304722965,2.396151289218034,9.26149645080813,40.669521270131746,6.88250137607137,1.9686756117262727,4.830904061018936,0.8599552508738947,Greater Adelaide,Yes,2.6548522636756786,-11.666594044594625,-4.681680259160254,17.577884569855957
2007,Moore,WA,2006,83.00928511588941,29.84327003630271,20.562517453225357,24.98516475844736,12.718165316950572,9.552150237363865,0.34553466253653853,1.0313686139348195,0.3699664063522534,86.9115658130099,2.8009249160158807,0.2626412460189346,0.01570612102438811,0.13175690414903363,0.773962741590681,0.01483355874525544,0.17014964443087124,0.17276733126826926,0.3402992888617425,30.51503943052551,0.949996510572964,24.862167632074815,0.17883313559913463,0.5408611905925047,0.7929722939493336,21.703363807662782,8.735780584827971,61.30328518583759,19.03734366742998,5.201911220715166,7.6283688567905585,6.829091069226704,2.943894050613418,0.2027616652122581,31.641086186540733,47.66439094502336,17.59663261639546,0.8777783481340794,91.64827267594066,2.2201119039063704,NA,16.61947004941197,12.413673534256075,2.060276822608143,12.30242436501286,2.698875949952322,21.033949467093983,6.143325631661325,1.8511962435715883,5.939293433703511,43.413207125288814,7.281806663188492,1.4934411567414474,3.9148095699485728,0.5869419393306998,Greater Perth,Yes,NA,NA,NA,NA
2007,Kalgoorlie,WA,2006,80.71355687695718,24.65219380035889,27.27419865592344,22.61215298546849,17.231624503008337,7.030013018542627,0.06404031020844769,0.21675181916705372,0.2596799391968923,78.32200312460415,1.0696843023828626,0.05207673577390252,4.9923292375684385,0.07600388464299286,0.307534236935073,0.0168897521428873,0.26953229461357653,0.11893200467283142,0.02814958690481217,20.601169409595915,0.685321869085229,21.970405916002335,0.01196146999430071,0.1829401293245991,0.5023817397606298,24.824271933466083,10.348782392716169,52.08714498831874,19.77369324738931,5.967292481774425,6.030155468610728,16.141713813906794,5.2558750410432005,6.904639054364651,19.365354847788357,27.64904545241334,32.71025845489939,15.54716450114921,79.00933439654769,4.728176743749707,NA,9.932730712634012,6.720359470254362,1.2810069371452597,25.39809754046668,1.1154614252680262,25.61067075769198,12.779340322168244,2.475922611437825,8.754794170288928,31.04321145487088,4.663768857069803,3.2046364953549817,4.034773715162363,0.9980397170374158,Non Metropolitan,No,NA,NA,NA,NA
2022,Flinders,VIC,2021,89.73695587110505,27.169698380499483,19.84569851351801,15.312427255495328,16.962522031192844,4.449469588640218,0.07849502421371933,0.29335852269703583,0.26741525198233196,89.03863551700282,1.158134213187164,0.7929327869724868,0.00399127241764674,0.03924751210685966,0.9206535043371828,0.0073173327656857,0.13636847426959714,0.2042201053695918,0.04856048108136874,17.19772763557022,0.61731680059603,18.338566334947583,1.5233356394018414,0.1263902932254803,0.15166835187057634,48.753392581555,4.419668990474163,50.0477698205276,24.319970943315777,10.829141959273269,7.090462617154498,7.745027595954173,2.6772731160721923,0.7835086818920537,41.65255324608673,33.79180566247541,17.829099307159353,1.5345137285091095,84.66341630313917,4.5641946796681205,11.583269181421606,22.0685470107081,53.1890415808038,4.228877735496024,14.021669047649148,5.6005764927495925,16.154695486220284,9.921833297991355,1.7600304184733728,12.148377803288998,39.864286811105664,6.3571684496084355,1.6810593818322743,4.66660329484714,0.6705225981471055,Greater Melbourne,Yes,NA,NA,NA,NA
2010,Longman,QLD,2011,86.48038544833764,18.79201732542308,20.89067911990237,19.93481803367735,22.07721664538612,1.9159547676657944,0.07688292634756726,0.26803222029427115,0.44013711964111896,90.38963420655408,1.127851369080367,0.06277596738471088,0.02539252613314148,0.03526739740714094,0.2278273872501305,0.3322188835752677,0.3822985878934078,0.2990675300125552,0.0373834412515694,31.211368575541194,0.7317038751375914,20.611893539555755,0.37184951031582514,0.2194406028619006,0.18839434393610116,23.943016002935284,11.294487877847082,64.39369950511622,17.187938225475207,2.781120228714117,7.17898146221422,8.458260578480246,4.418253125255331,1.37674646621456,28.339733638369147,37.41523000245118,28.21921725631179,2.986355094370455,88.04436636980145,3.039464008497426,6.160634038728654,12.688266040175565,60.880729934983336,1.6408967564515835,20.339106521699534,2.025168915842576,22.23911070780399,8.494404113732607,2.3419540229885056,7.1415607985480944,38.47171808832426,6.135813672111313,2.085601935874168,5.214761040532365,1.308983666061706,Greater Brisbane,Yes,NA,NA,NA,NA
2022,Bruce,VIC,2021,78.73550706434668,18.63022569066479,20.398126594432256,23.563824739448137,20.567827217970404,2.0101708728975822,2.2183941914174743,4.676797000517396,3.4509354143230433,47.22599556099848,5.428523994841493,1.8113552091015128,0.00446696463503148,0.388732691258763,1.170757318711939,0.4880158863771899,1.0040291291100334,11.703541456993024,1.4961598765227997,6.851768915080439,5.31425733054493,20.501674288136822,4.877538913361393,4.644147965200643,13.804685992160508,25.065412807137953,9.016514281948568,48.20860586477213,25.356481731343248,6.627307973290791,12.324987915403147,7.182113450188816,4.030579434427277,0.2342288954579688,29.609542821479216,39.53373273341649,24.18305378679886,2.89089746535643,82.29708159287655,2.494381046068348,13.222611486580917,24.96948113484692,48.15418514110221,3.072061416431201,13.661562224884612,8.907621099143126,18.88663495361588,5.3720980037896275,3.155979702187216,6.702898950685916,40.021325103870105,9.17995173298458,2.971749742702339,4.5737102380664325,1.1899354531282615,Greater Melbourne,Yes,NA,NA,NA,NA
