Year,StateAb,DivisionNm,PartyAb,OrdinaryVotes,Percentage
2010,QLD,Dawson,Other,1063,1.492851725978148
2010,QLD,Dawson,Other Right,3518,4.9405948936887345
2010,QLD,Dickson,ALP,23042,34.092355038690876
2010,QLD,Dickson,COAL,32915,48.70019382425615
2010,QLD,Dickson,GRN,7211,10.669211534762603
2010,QLD,Dickson,Other,2084,3.083433204610354
2010,QLD,Dickson,Other Right,2335,3.454806397680027
2010,QLD,Fadden,ALP,17187,27.58172451976313
2010,QLD,Fadden,COAL,36545,58.64747323993388
2010,QLD,Fadden,GRN,5528,8.871343058430824
2010,QLD,Fadden,Other Right,3053,4.899459181872161
2010,QLD,Fairfax,ALP,18601,27.711399797389905
2010,QLD,Fairfax,COAL,32781,48.83648173529587
2010,QLD,Fairfax,GRN,12124,18.062094034920445
2010,QLD,Fairfax,Other Right,3618,5.390024432393779
2010,QLD,Fisher,ALP,18835,30.633487842563227
2010,QLD,Fisher,COAL,28128,45.747743352037084
2010,QLD,Fisher,GRN,9867,16.047816540619664
2010,QLD,Fisher,Other Right,4655,7.570952264780027
2010,QLD,Flynn,ALP,26566,42.18432418699187
2010,QLD,Flynn,COAL,28557,45.345846036585364
2010,QLD,Flynn,GRN,2310,3.668064024390244
2010,QLD,Flynn,Other,2729,4.333396849593496
2010,QLD,Flynn,Other Right,2814,4.468368902439025
2010,QLD,Forde,ALP,21251,37.63237117053303
2010,QLD,Forde,COAL,24908,44.10837612891801
2010,QLD,Forde,GRN,6795,12.032937843102532
2010,QLD,Forde,Other Right,3516,6.2263148574464315
2010,QLD,Griffith,ALP,28737,44.01776824691736
2010,QLD,Griffith,COAL,23836,36.51068392433178
2010,QLD,Griffith,GRN,9966,15.265374894692503
2010,QLD,Griffith,Other,129,0.19759515968446045
2010,QLD,Griffith,Other Right,2146,3.287125679712032
2010,QLD,Groom,ALP,16524,23.102088750943715
2010,QLD,Groom,COAL,43407,60.68702290076336
2010,QLD,Groom,GRN,5197,7.265889326958029
2010,QLD,Groom,Other,2313,3.2337891116517072
2010,QLD,Groom,Other Right,4085,5.711209909683192
2010,QLD,Herbert,ALP,27746,40.1475907972797
2010,QLD,Herbert,COAL,31604,45.7299956590942
2010,QLD,Herbert,GRN,6047,8.749819128924903
2010,QLD,Herbert,Other Right,3713,5.372594414701201
2010,QLD,Hinkler,ALP,22756,33.01895005658899
2010,QLD,Hinkler,COAL,37756,54.783946138889696
2010,QLD,Hinkler,GRN,3722,5.400621027888215
2010,QLD,Hinkler,Other,2466,3.5781653559302358
2010,QLD,Hinkler,Other Right,2218,3.2183174207028644
2010,QLD,Kennedy,ALP,14010,20.544630680568385
2010,QLD,Kennedy,COAL,17673,25.916149751440763
2010,QLD,Kennedy,GRN,2869,4.2071766896895575
2010,QLD,Kennedy,Other,32302,47.36849823295646
2010,QLD,Kennedy,Other Right,1339,1.9635446453448302
2010,QLD,Leichhardt,ALP,24534,35.07713423787941
2010,QLD,Leichhardt,COAL,32883,47.013997111934
2010,QLD,Leichhardt,GRN,6195,8.857212301445463
2010,QLD,Leichhardt,Other,5055,7.227313669702472
2010,QLD,Leichhardt,Other Right,1276,1.8243426790386457
2010,QLD,Lilley,ALP,29658,41.031529724270555
2010,QLD,Lilley,COAL,29960,41.44934353426211
2010,QLD,Lilley,GRN,8828,12.213444750349332
2010,QLD,Lilley,Other,1670,2.3104273598871075
2010,QLD,Lilley,Other Right,2165,2.9952546312308908
2010,QLD,Longman,ALP,23945,37.649371069182386
2010,QLD,Longman,COAL,27994,44.015723270440255
2010,QLD,Longman,GRN,5728,9.0062893081761
2010,QLD,Longman,Other,2684,4.220125786163522
2010,QLD,Longman,Other Right,3249,5.1084905660377355
2010,QLD,Maranoa,ALP,14606,21.26984126984127
2010,QLD,Maranoa,COAL,43881,63.901266928789866
2010,QLD,Maranoa,GRN,3600,5.242463958060289
2010,QLD,Maranoa,Other,3636,5.294888597640891
2010,QLD,Maranoa,Other Right,2947,4.291539245667686
2010,QLD,McPherson,ALP,19578,29.3589262952688
2010,QLD,McPherson,COAL,35807,53.69573367323986
2010,QLD,McPherson,GRN,8082,12.119667091549823
2010,QLD,McPherson,Other Right,3218,4.825672939941516
2010,QLD,Moncrieff,ALP,14832,23.38657542454392
2010,QLD,Moncrieff,COAL,39415,62.148184355339716
2010,QLD,Moncrieff,GRN,7236,11.409470049352738
2010,QLD,Moncrieff,Other Right,1938,3.055770170763627
2010,QLD,Moreton,ALP,23789,36.07126611068992
2010,QLD,Moreton,COAL,28846,43.739196360879454
2010,QLD,Moreton,GRN,10402,15.772554965883245
2010,QLD,Moreton,Other,788,1.1948445792266869
2010,QLD,Moreton,Other Right,2125,3.2221379833206973
2010,QLD,Oxley,ALP,27503,45.43021853681098
2010,QLD,Oxley,COAL,23009,38.00690463998414
2010,QLD,Oxley,GRN,6925,11.438907150762319
2010,QLD,Oxley,Other Right,3102,5.123969672442557
2010,QLD,Petrie,ALP,27310,43.09270216962525
2010,QLD,Petrie,COAL,25578,40.35976331360947
2010,QLD,Petrie,GRN,5622,8.8710059171597635
2010,QLD,Petrie,Other,557,0.8788954635108481
2010,QLD,Petrie,Other Right,4308,6.7976331360946745
2010,QLD,Rankin,ALP,30423,45.53795952580529
2010,QLD,Rankin,COAL,24654,36.90276613579212
2010,QLD,Rankin,GRN,7450,11.151359118668424
2010,QLD,Rankin,Other Right,4281,6.407915219734163
2010,QLD,Ryan,ALP,18221,24.936703663660374
2010,QLD,Ryan,COAL,33385,45.68969056645089
2010,QLD,Ryan,GRN,13876,18.99026947132163
2010,QLD,Ryan,Other,6329,8.66167595012933
2010,QLD,Ryan,Other Right,1258,1.721660348437778
2010,QLD,Wide Bay,ALP,16656,24.350165199847957
2010,QLD,Wide Bay,COAL,40176,58.735124703956025
2010,QLD,Wide Bay,GRN,7375,10.781848483962458
2010,QLD,Wide Bay,Other Right,4195,6.132861612233561
2010,QLD,Wright,ALP,16730,28.327124957670165
2010,QLD,Wright,COAL,31346,53.074839146630545
2010,QLD,Wright,GRN,6915,11.708432102946157
2010,QLD,Wright,Other,1844,3.122248560785642
2010,QLD,Wright,Other Right,2225,3.767355231967491
2010,SA,Adelaide,ALP,31060,44.527274030535445
2010,SA,Adelaide,COAL,26095,37.40950469500394
2010,SA,Adelaide,GRN,9455,13.554583900795642
2010,SA,Adelaide,Other,607,0.8701885169521898
2010,SA,Adelaide,Other Left,605,0.8673213389721167
2010,SA,Adelaide,Other Right,1933,2.7711275177406636
2010,SA,Barker,ALP,22959,28.58156558111742
2010,SA,Barker,COAL,43818,54.54884971616373
2010,SA,Barker,GRN,7170,8.925903794442785
2010,SA,Barker,Other,1359,1.6918135643860173
2010,SA,Barker,Other Right,5022,6.2518673438900505
2010,SA,Boothby,ALP,25406,36.38785448295617
2010,SA,Boothby,COAL,31273,44.79089086221713
2010,SA,Boothby,GRN,9001,12.891721569750787
2010,SA,Boothby,Other,2214,3.171011171584073
2010,SA,Boothby,Other Right,1926,2.758521913491836
2010,SA,Grey,ALP,24122,32.060500538284664
2010,SA,Grey,COAL,41466,55.112375230930766
2010,SA,Grey,GRN,5603,7.446935764696501
2010,SA,Grey,Other Right,4048,5.380188466088066
2010,SA,Hindmarsh,ALP,32630,44.96844078167636
2010,SA,Hindmarsh,COAL,28419,39.16512775281828
2010,SA,Hindmarsh,GRN,8580,11.824370882831234
2010,SA,Hindmarsh,Other,1002,1.3808880681348363
2010,SA,Hindmarsh,Other Right,1931,2.6611725145392904
2010,SA,Kingston,ALP,39919,51.68511685116851
2010,SA,Kingston,COAL,22026,28.518158865799183
2010,SA,Kingston,GRN,9438,12.219848514274616
2010,SA,Kingston,Other,1387,1.795817958179582
2010,SA,Kingston,Other Right,4465,5.781057810578106
2010,SA,Makin,ALP,36826,51.105344231810044
2010,SA,Makin,COAL,21874,30.355680761598133
2010,SA,Makin,GRN,7039,9.768384240691656
2010,SA,Makin,Other,747,1.0366505224885163
2010,SA,Makin,Other Right,5573,7.733940243411649
2010,SA,Mayo,ALP,19299,25.088072798180047
2010,SA,Mayo,COAL,35905,46.675333116672086
2010,SA,Mayo,GRN,13046,16.95937601559961
2010,SA,Mayo,Other,4179,5.432564185895353
2010,SA,Mayo,Other Right,4496,5.844653883652908
2010,SA,Port Adelaide,ALP,41648,54.40911347425078
2010,SA,Port Adelaide,COAL,18027,23.550544770464818
2010,SA,Port Adelaide,GRN,11430,14.932197632795965
2010,SA,Port Adelaide,Other Right,5441,7.108144122488438
2010,SA,Sturt,ALP,26523,36.64308806056754
2010,SA,Sturt,COAL,34984,48.33245834599762
2010,SA,Sturt,GRN,6941,9.589400679727005
2010,SA,Sturt,Other,415,0.5733469647149844
2010,SA,Sturt,Other Right,3519,4.861705948992843
2010,SA,Wakefield,ALP,37287,49.964490063917886
2010,SA,Wakefield,COAL,23104,30.959304273252307
2010,SA,Wakefield,GRN,8278,11.09250003349994
2010,SA,Wakefield,Other,904,1.2113578195559247
2010,SA,Wakefield,Other Right,5054,6.772347809773942
2010,TAS,Bass,ALP,24624,43.73556889630919
2010,TAS,Bass,COAL,22360,39.714397357109874
2010,TAS,Bass,GRN,8612,15.296081844339454
2010,TAS,Bass,Other,706,1.2539519022414833
2010,TAS,Braddon,ALP,28251,49.36224489795919
2010,TAS,Braddon,COAL,22245,38.868115739446466
2010,TAS,Braddon,GRN,6736,11.769639362594353
2010,TAS,Denison,ALP,19966,35.92040875071963
2010,TAS,Denison,COAL,12276,22.085492227979273
2010,TAS,Denison,GRN,10544,18.969487622337365
2010,TAS,Denison,Other,12053,21.68429763960852
2010,TAS,Denison,Other Left,745,1.3403137593552101
2010,TAS,Franklin,ALP,23915,43.27253646002968
2010,TAS,Franklin,COAL,18386,33.26819382622227
2010,TAS,Franklin,GRN,11465,20.745123584120435
2010,TAS,Franklin,Other,1500,2.7141461296276193
2010,TAS,Lyons,ALP,27019,49.73768017230271
2010,TAS,Lyons,COAL,17540,32.288349317968446
2010,TAS,Lyons,GRN,8916,16.41293742981794
2010,TAS,Lyons,Other,848,1.5610330799109033
2010,VIC,Aston,ALP,27843,39.23206988868536
2010,VIC,Aston,COAL,33254,46.8564182048753
2010,VIC,Aston,GRN,6568,9.254614625898267
2010,VIC,Aston,Other Right,3305,4.656897280541074
2010,VIC,Ballarat,ALP,39824,52.1748244418824
2010,VIC,Ballarat,COAL,25849,33.865684938685675
2010,VIC,Ballarat,GRN,8403,11.009066135625197
2010,VIC,Ballarat,Other Right,2252,2.950424483806729
2010,VIC,Batman,ALP,33762,53.121656491912645
2010,VIC,Batman,COAL,12334,19.40650764679967
2010,VIC,Batman,GRN,14907,23.454905909748884
2010,VIC,Batman,Other,616,0.9692239914406193
2010,VIC,Batman,Other Right,1937,3.047705960098181
2010,VIC,Bendigo,ALP,37579,47.81347413957631
2010,VIC,Bendigo,COAL,28071,35.71601246898658
2010,VIC,Bendigo,GRN,9582,12.191615242699918
2010,VIC,Bendigo,Other Right,3363,4.278898148737197
2010,VIC,Bruce,ALP,31497,49.700192507968566
2010,VIC,Bruce,COAL,23546,37.15403793353741
2010,VIC,Bruce,GRN,5766,9.09836841606968
2010,VIC,Bruce,Other Right,2565,4.047401142424338
2010,VIC,Calwell,ALP,43419,57.38547751843726
2010,VIC,Calwell,COAL,19376,25.608627844889114
2010,VIC,Calwell,GRN,8691,11.486611509079856
2010,VIC,Calwell,Other Left,971,1.283339060558801
2010,VIC,Calwell,Other Right,3205,4.235944067034971
2010,VIC,Casey,ALP,25345,36.090621707060066
2010,VIC,Casey,COAL,33727,48.02637199897474
2010,VIC,Casey,GRN,7718,10.990231538176744
2010,VIC,Casey,Other Right,3436,4.892774755788454
2010,VIC,Chisholm,ALP,27916,45.25280033717519
2010,VIC,Chisholm,COAL,24724,40.07845807194151
2010,VIC,Chisholm,GRN,7049,11.426672502391026
2010,VIC,Chisholm,Other,431,0.6986658885700854
2010,VIC,Chisholm,Other Right,1569,2.5434031999221904
2010,VIC,Corangamite,ALP,31474,40.24447939442761
2010,VIC,Corangamite,COAL,35122,44.909023488946005
2010,VIC,Corangamite,GRN,8564,10.950426432416535
2010,VIC,Corangamite,Other,1121,1.4333755290447148
2010,VIC,Corangamite,Other Right,1926,2.4626951551651386
2010,VIC,Corio,ALP,36555,52.2542741151581
2010,VIC,Corio,COAL,21458,30.6735662416376
2010,VIC,Corio,GRN,8592,12.282005832237406
2010,VIC,Corio,Other Left,809,1.1564411916061523
2010,VIC,Corio,Other Right,2542,3.633712619360741
2010,VIC,Deakin,ALP,26537,40.471869328493646
2010,VIC,Deakin,COAL,27375,41.74991230612027
2010,VIC,Deakin,GRN,8450,12.887187542893745
2010,VIC,Deakin,Other,880,1.3420976376031357
2010,VIC,Deakin,Other Right,2327,3.5489331848892007
2010,VIC,Dunkley,ALP,27918,39.09317500770157
2010,VIC,Dunkley,COAL,33380,46.74153527319573
2010,VIC,Dunkley,GRN,8290,11.608368107093847
2010,VIC,Dunkley,Other Right,1826,2.55692161200885
2010,VIC,Flinders,ALP,23818,32.89779005524862
2010,VIC,Flinders,COAL,38687,53.43508287292818
2010,VIC,Flinders,GRN,8162,11.273480662983426
2010,VIC,Flinders,Other Right,1733,2.393646408839779
2010,VIC,Gellibrand,ALP,39793,59.39962980654406
2010,VIC,Gellibrand,COAL,15087,22.520599474564126
2010,VIC,Gellibrand,GRN,10251,15.301827083830906
2010,VIC,Gellibrand,Other Left,786,1.1732744208263672
2010,VIC,Gellibrand,Other Right,1075,1.6046692142345356
2010,VIC,Gippsland,ALP,25018,31.712109112573042
2010,VIC,Gippsland,COAL,42527,53.90602223320784
2010,VIC,Gippsland,GRN,4799,6.083076650061477
2010,VIC,Gippsland,Other Right,6547,8.298792004157635
2010,VIC,Goldstein,ALP,20430,30.28416418375061
2010,VIC,Goldstein,COAL,35249,52.25093016705949
2010,VIC,Goldstein,GRN,10946,16.225671128503876
2010,VIC,Goldstein,Other Right,836,1.239234520686026
2010,VIC,Gorton,ALP,50765,60.82481638130384
2010,VIC,Gorton,COAL,19384,23.225218964546315
2010,VIC,Gorton,GRN,8276,9.916008674710344
2010,VIC,Gorton,Other Right,5036,6.033955979439499
2010,VIC,Higgins,ALP,17750,28.236454455792053
2010,VIC,Higgins,COAL,32826,52.21914670230028
2010,VIC,Higgins,GRN,10848,17.256848334446882
2010,VIC,Higgins,Other,865,1.376030034042824
2010,VIC,Higgins,Other Right,573,0.9115204734179632
2010,VIC,Holt,ALP,43732,55.524942547707624
2010,VIC,Holt,COAL,23754,30.15959675473902
2010,VIC,Holt,GRN,6861,8.71116415484821
2010,VIC,Holt,Other,565,0.7173601147776184
2010,VIC,Holt,Other Right,3849,4.886936427927528
2010,VIC,Hotham,ALP,35564,55.3844237148241
2010,VIC,Hotham,COAL,20748,32.31121424010714
2010,VIC,Hotham,GRN,6218,9.683397442885397
2010,VIC,Hotham,Other,418,0.6509585286468472
2010,VIC,Hotham,Other Right,1265,1.9700060735365112
2010,VIC,Indi,ALP,19763,27.7656017308719
2010,VIC,Indi,COAL,37216,52.285818651830624
2010,VIC,Indi,GRN,6359,8.933940262440641
2010,VIC,Indi,Other,5067,7.118772654471887
2010,VIC,Indi,Other Right,2773,3.8958667003849503
2010,VIC,Isaacs,ALP,37106,50.38495485097427
2010,VIC,Isaacs,COAL,25217,34.24129268789463
2010,VIC,Isaacs,GRN,7835,10.638875687419377
2010,VIC,Isaacs,Other,978,1.3279923959535611
2010,VIC,Isaacs,Other Right,2509,3.406884377758164
2010,VIC,Jagajaga,ALP,34397,47.71330679280354
2010,VIC,Jagajaga,COAL,24955,34.61597148048994
2010,VIC,Jagajaga,GRN,10593,14.693928507025843
2010,VIC,Jagajaga,Other,425,0.5895326739814956
2010,VIC,Jagajaga,Other Right,1721,2.3872605456991858
2010,VIC,Kooyong,ALP,17944,27.738016107341053
2010,VIC,Kooyong,COAL,34031,52.60546289282899
2010,VIC,Kooyong,GRN,11786,18.218917623780744
2010,VIC,Kooyong,Other Right,930,1.4376033760492186
2010,VIC,La Trobe,ALP,27771,38.871547947314646
2010,VIC,La Trobe,COAL,31117,43.555001889618296
2010,VIC,La Trobe,GRN,8855,12.394496311745028
2010,VIC,La Trobe,Other,1895,2.6524642022311493
2010,VIC,La Trobe,Other Right,1805,2.5264896490908835
2010,VIC,Lalor,ALP,56788,64.49370826329896
2010,VIC,Lalor,COAL,20282,23.034116204061238
2010,VIC,Lalor,GRN,5970,6.780084495525371
2010,VIC,Lalor,Other,2110,2.3963112706128196
2010,VIC,Lalor,Other Right,2471,2.8062962794712214
2010,VIC,Mallee,ALP,14258,20.020500723141947
2010,VIC,Mallee,COAL,47476,66.66385834842805
2010,VIC,Mallee,GRN,5513,7.741129224763751
2010,VIC,Mallee,Other Right,3970,5.57451170366626
2010,VIC,Maribyrnong,ALP,35683,56.06655772735843
2010,VIC,Maribyrnong,COAL,18461,29.006662057695934
2010,VIC,Maribyrnong,GRN,7297,11.465338445100874
2010,VIC,Maribyrnong,Other,642,1.0087360945257997
2010,VIC,Maribyrnong,Other Right,1561,2.4527056753189616
2010,VIC,McEwen,ALP,37045,43.84490655809495
2010,VIC,McEwen,COAL,33907,40.13090151613781
2010,VIC,McEwen,GRN,9750,11.539690617935639
2010,VIC,McEwen,Other,408,0.48289166893515284
2010,VIC,McEwen,Other Right,3381,4.001609638896451
2010,VIC,McMillan,ALP,26187,36.0618037098751
2010,VIC,McMillan,COAL,35710,49.17581282619772
2010,VIC,McMillan,GRN,6838,9.416527810292356
2010,VIC,McMillan,Other,1519,2.0917966867262487
2010,VIC,McMillan,Other Right,2363,3.254058966908575
2010,VIC,Melbourne,ALP,27445,38.97717750983483
2010,VIC,Melbourne,COAL,14149,20.094300768324032
2010,VIC,Melbourne,GRN,25702,36.50178234132902
2010,VIC,Melbourne,Other,2129,3.023589394003948
2010,VIC,Melbourne,Other Right,988,1.4031499865081731
2010,VIC,Melbourne Ports,ALP,24725,38.81841303733476
2010,VIC,Melbourne Ports,COAL,23404,36.74443432662417
2010,VIC,Melbourne Ports,GRN,13521,21.228059157848463
2010,VIC,Melbourne Ports,Other,1638,2.571670801017364
2010,VIC,Melbourne Ports,Other Right,406,0.6374226771752441
2010,VIC,Menzies,ALP,22050,32.89719068435108
2010,VIC,Menzies,COAL,35793,53.40086830680173
2010,VIC,Menzies,GRN,6919,10.322705775284588
2010,VIC,Menzies,Other Right,2265,3.379235233562594
2010,VIC,Murray,ALP,16578,23.678459714624427
2010,VIC,Murray,COAL,45414,64.8650964820819
2010,VIC,Murray,GRN,4065,5.806064588005085
2010,VIC,Murray,Other,1305,1.8639395540828132
2010,VIC,Murray,Other Right,2651,3.786439661205776
2010,VIC,Scullin,ALP,42610,63.04560116000355
2010,VIC,Scullin,COAL,15982,23.646909123191193
2010,VIC,Scullin,GRN,5490,8.122984049951173
2010,VIC,Scullin,Other Right,3504,5.184505666854082
2010,VIC,Wannon,ALP,21213,29.95213419369414
2010,VIC,Wannon,COAL,32672,46.13190630162518
2010,VIC,Wannon,GRN,3892,5.49538991570535
2010,VIC,Wannon,Other,11524,16.271550202617792
2010,VIC,Wannon,Other Right,1522,2.1490193863575393
2010,VIC,Wills,ALP,36964,53.30602944781737
2010,VIC,Wills,COAL,16404,23.65631714808993
2010,VIC,Wills,GRN,13436,19.37614467213706
2010,VIC,Wills,Other,891,1.28491700676348
2010,VIC,Wills,Other Left,599,0.863821870989141
2010,VIC,Wills,Other Right,1049,1.5127698542030197
2010,WA,Brand,ALP,27635,41.29187460777575
2010,WA,Brand,COAL,26231,39.194035203060096
2010,WA,Brand,GRN,9727,14.533962884379763
2010,WA,Brand,Other,1536,2.2950721692615725
2010,WA,Brand,Other Right,1797,2.6850551355228163
2010,WA,Canning,ALP,27042,41.3094619779414
2010,WA,Canning,COAL,29791,45.50884482600593
2010,WA,Canning,GRN,5221,7.975619443341175
2010,WA,Canning,Other,2499,3.817481897894962
2010,WA,Canning,Other Right,909,1.3885918548165348
2010,WA,Cowan,ALP,21780,32.81751472870553
2010,WA,Cowan,COAL,33481,50.44826495095454
2010,WA,Cowan,GRN,7901,11.905013033585968
2010,WA,Cowan,Other,1747,2.6323323338406137
2010,WA,Cowan,Other Right,1458,2.1968749529133453
2010,WA,Curtin,ALP,12721,19.159863843118355
2010,WA,Curtin,COAL,40780,61.42121276018917
2010,WA,Curtin,GRN,11638,17.52869235171853
2010,WA,Curtin,Other,1255,1.8902310449739435
2010,WA,Durack,ALP,15010,24.413252443764943
2010,WA,Durack,COAL,38461,62.555503147211425
2010,WA,Durack,GRN,5567,9.054535400029277
2010,WA,Durack,Other,977,1.589057137745393
2010,WA,Durack,Other Right,1468,2.387651871248963
2010,WA,Forrest,ALP,19981,28.849263644239098
2010,WA,Forrest,COAL,37744,54.4961016459717
2010,WA,Forrest,GRN,9161,13.226970834536528
2010,WA,Forrest,Other,989,1.4279526422177302
2010,WA,Forrest,Other Right,1385,1.9997112330349407
2010,WA,Fremantle,ALP,26939,39.52318075117371
2010,WA,Fremantle,COAL,26135,38.343603286384976
2010,WA,Fremantle,GRN,11896,17.453051643192488
2010,WA,Fremantle,Other,1521,2.2315140845070425
2010,WA,Fremantle,Other Left,569,0.8348004694835681
2010,WA,Fremantle,Other Right,1100,1.613849765258216
2010,WA,Hasluck,ALP,25189,38.16919976361129
2010,WA,Hasluck,COAL,27736,42.02870001363781
2010,WA,Hasluck,GRN,8201,12.427075598927159
2010,WA,Hasluck,Other,3464,5.249041565014471
2010,WA,Hasluck,Other Right,1403,2.125983058809268
2010,WA,Moore,ALP,18318,26.748244089774104
2010,WA,Moore,COAL,37105,54.18132967305755
2010,WA,Moore,GRN,9193,13.423769402625469
2010,WA,Moore,Other,1518,2.2166085013799046
2010,WA,Moore,Other Right,2349,3.4300483331629747
2010,WA,O'Connor,ALP,11703,17.184769680327747
2010,WA,O'Connor,COAL,45856,67.33528142024346
2010,WA,O'Connor,GRN,5855,8.59752426542929
2010,WA,O'Connor,Other,3723,5.466880075182449
2010,WA,O'Connor,Other Right,964,1.4155445588170512
2010,WA,Pearce,ALP,18788,29.872483861735617
2010,WA,Pearce,COAL,33104,52.63459153496359
2010,WA,Pearce,GRN,8045,12.791363246096607
2010,WA,Pearce,Other,1747,2.7776894457340924
2010,WA,Pearce,Other Right,1210,1.9238719114700926
2010,WA,Perth,ALP,26799,41.28894092996025
2010,WA,Perth,COAL,24890,38.347764459372016
2010,WA,Perth,GRN,10127,15.602563707515484
2010,WA,Perth,Other,1698,2.616090962314732
2010,WA,Perth,Other Left,494,0.7611006686592919
2010,WA,Perth,Other Right,898,1.383539272178227
2010,WA,Stirling,ALP,21307,32.234980862040274
2010,WA,Stirling,COAL,33211,50.24433047398599
2010,WA,Stirling,GRN,8143,12.319399688346268
2010,WA,Stirling,Other,2840,4.296585424892964
2010,WA,Stirling,Other Right,598,0.9047035507345043
2010,WA,Swan,ALP,23364,35.92361388726591
2010,WA,Swan,COAL,30259,46.52510839816723
2010,WA,Swan,GRN,7412,11.396414403886958
2010,WA,Swan,Other,2957,4.546572772840493
2010,WA,Swan,Other Left,301,0.4628063593591439
2010,WA,Swan,Other Right,745,1.1454841784802732
2010,WA,Tangney,ALP,18184,25.918640782234384
2010,WA,Tangney,COAL,39401,56.160380854642376
2010,WA,Tangney,GRN,9070,12.92796259870578
2010,WA,Tangney,Other,2421,3.450782519456085
2010,WA,Tangney,Other Right,1082,1.542233244961373
2016,ACT,Canberra,ALP,49382,43.34415869393487
2016,ACT,Canberra,COAL,42802,37.56868252435706
2016,ACT,Canberra,GRN,16659,14.62213639954358
2016,ACT,Canberra,Other,5087,4.465022382164487
2016,ACT,Fenner,ALP,50876,46.21183908150382
2016,ACT,Fenner,COAL,34476,31.315342483173318
2016,ACT,Fenner,GRN,16592,15.070894607286567
2016,ACT,Fenner,Other,8149,7.4019238280362964
2016,NSW,Banks,ALP,30446,40.38038144247858
2016,NSW,Banks,COAL,33119,43.925568317462
2016,NSW,Banks,GRN,4229,5.608902092893711
2016,NSW,Banks,Other,6372,8.45115255046553
2016,NSW,Banks,Other Right,1232,1.6339955967001778
2016,NSW,Barton,ALP,35574,48.5453056768559
2016,NSW,Barton,COAL,25981,35.45442139737991
2016,NSW,Barton,GRN,5958,8.130458515283843
2016,NSW,Barton,Other,5767,7.869814410480349
2016,NSW,Bennelong,ALP,21666,28.69896945452619
2016,NSW,Bennelong,COAL,38023,50.36559196757358
2016,NSW,Bennelong,GRN,6660,8.821893130579914
2016,NSW,Bennelong,Other,9145,12.113545447320316
2016,NSW,Berowra,ALP,15658,20.00459934587081
2016,NSW,Berowra,COAL,44796,57.23119378577269
2016,NSW,Berowra,GRN,8867,11.328444399018807
2016,NSW,Berowra,Other,8951,11.435762469337694
2016,NSW,Blaxland,ALP,43926,64.70267642769815
2016,NSW,Blaxland,COAL,16297,24.005361693352384
2016,NSW,Blaxland,GRN,2937,4.326179498887891
2016,NSW,Blaxland,Other,3979,5.861037870641783
2016,NSW,Blaxland,Other Left,750,1.104744509419788
2016,NSW,Bradfield,ALP,12964,17.00018358729576
2016,NSW,Bradfield,COAL,46619,61.1332581499646
2016,NSW,Bradfield,GRN,8716,11.429620498832909
2016,NSW,Bradfield,Other,7959,10.436937763906737
2016,NSW,Calare,ALP,24529,27.135950792649872
2016,NSW,Calare,COAL,43556,48.18514707997301
2016,NSW,Calare,GRN,6337,7.010498600555353
2016,NSW,Calare,Other,10369,11.471020986138306
2016,NSW,Calare,Other Right,5602,6.19738254068346
2016,NSW,Chifley,ALP,46173,62.08551835417507
2016,NSW,Chifley,COAL,16498,22.183676213526958
2016,NSW,Chifley,GRN,3141,4.223477208551835
2016,NSW,Chifley,Other,8558,11.507328223746134
2016,NSW,Cook,ALP,20870,26.751265782221367
2016,NSW,Cook,COAL,45789,58.69255912324553
2016,NSW,Cook,GRN,5040,6.460296096904441
2016,NSW,Cook,Other,6316,8.095878997628661
2016,NSW,Cowper,ALP,12281,13.324725769527054
2016,NSW,Cowper,COAL,42757,46.390790630051974
2016,NSW,Cowper,GRN,5816,6.310284592099125
2016,NSW,Cowper,Other,31313,33.974199008321854
2016,NSW,Cunningham,ALP,40539,48.23372636738967
2016,NSW,Cunningham,COAL,24549,29.208657060930193
2016,NSW,Cunningham,GRN,12073,14.364581722131664
2016,NSW,Cunningham,Other,6886,8.193034849548466
2016,NSW,Dobell,ALP,36646,43.60905834612593
2016,NSW,Dobell,COAL,31592,37.59475444170742
2016,NSW,Dobell,GRN,4665,5.5513905251508335
2016,NSW,Dobell,Other,3962,4.714814418145252
2016,NSW,Dobell,Other Right,7168,8.529982268870564
2016,NSW,Eden-Monaro,ALP,34758,42.97371479439183
2016,NSW,Eden-Monaro,COAL,33035,40.84345095324052
2016,NSW,Eden-Monaro,GRN,5837,7.216686036448159
2016,NSW,Eden-Monaro,Other,7252,8.966148215919487
2016,NSW,Farrer,ALP,15182,18.16745844651597
2016,NSW,Farrer,COAL,48015,57.45689087797815
2016,NSW,Farrer,GRN,6946,8.311893450764057
2016,NSW,Farrer,Other,13424,16.063757224741824
2016,NSW,Fowler,ALP,45709,62.04729326166042
2016,NSW,Fowler,COAL,18506,25.120812292990173
2016,NSW,Fowler,GRN,4285,5.816636802953792
2016,NSW,Fowler,Other,5168,7.015257642395612
2016,NSW,Gilmore,ALP,35887,39.877546031357994
2016,NSW,Gilmore,COAL,40387,44.87793495049615
2016,NSW,Gilmore,GRN,9200,10.223017345793561
2016,NSW,Gilmore,Other,4519,5.0215016723522945
2016,NSW,Grayndler,ALP,33925,46.789876560237225
2016,NSW,Grayndler,COAL,16851,23.241155782359836
2016,NSW,Grayndler,GRN,15962,22.015033445969244
2016,NSW,Grayndler,Other,5509,7.59809668298738
